SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
SS[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000026;InChI=1S/C10H10F2O2S2/c11-7-3-6(10(14)9(12)4-7)1-2-8(5-13)16-15/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2S2F2;264;2.33;4.38;4.73;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000051;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.15;3.45;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000089;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.17;3.43;2.22;-150
Oc1c(Cl)c(ncc1O)[C@@H](CF)N;1/000000145;InChI=1S/C7H8ClFN2O2/c8-5-6(3(10)1-9)11-2-4(12)7(5)13/h2-3,12H,1,10H2,(H,11,13)/t3-/m1/s1;C7H8N2O2FCl;206;0.52;4.14;2.06;2.47;-150
ON[C@@H](c1nnc([nH]1)CNC)/C=C/c1cc(F)cc(c1O)F;1/000000109;InChI=1S/C13H15F2N5O2/c1-16-6-11-17-13(19-18-11)10(20-22)3-2-7-4-8(14)5-9(15)12(7)21/h2-5,10,16,20-22H,6H2,1H3,(H,17,18,19)/b3-2+/t10-/m1/s1;C13H15N5O2F2;311;2.13;4.51;2.07;6.58;-170
ONC/C=C/c1cc(F)cc(c1O)F;1/000000074;InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+;C9H9NO2F2;201;2.00;4.22;3.44;2.22;0
Oc1c(cc(cc1F)F)/C=C/[C@H](CON)CO;1/000000019;InChI=1S/C11H13F2NO3/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-15)6-17-14/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m0/s1;C11H13NO3F2;245;0.54;4.66;3.53;2.22;-150
SS[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000084;InChI=1S/C10H10F2O2S2/c11-7-3-6(10(14)9(12)4-7)1-2-8(5-13)16-15/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2S2F2;264;2.33;4.31;3.89;2.22;-150
ONC/C=C/c1cc(F)cc(c1O)F;1/000000007;InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+;C9H9NO2F2;201;2.00;4.17;2.97;2.22;0
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000125;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.37;2.61;23.40;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000123;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.29;1.89;23.40;-150
ON[C@@H](c1nnc[nH]1)/C=C/c1cc(F)cc(c1O)F;1/000000070;InChI=1S/C11H10F2N4O2/c12-7-3-6(10(18)8(13)4-7)1-2-9(17-19)11-14-5-15-16-11/h1-5,9,17-19H,(H,14,15,16)/b2-1+/t9-/m1/s1;C11H10N4O2F2;268;2.61;4.30;2.65;2.22;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000121;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.77;2.12;23.40;-150
OC(=O)CCC[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000042;InChI=1S/C14H16F2O4/c15-11-6-10(14(20)12(16)7-11)5-4-9(8-17)2-1-3-13(18)19/h4-7,9,17,20H,1-3,8H2,(H,18,19)/b5-4+/t9-/m0/s1;C14H16O4F2;286;2.01;4.38;2.83;3.58;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCS)CO;1/000000150;InChI=1S/C12H15F2NO2S/c13-9-5-8(12(17)11(14)6-9)1-2-10(7-16)15-3-4-18/h1-2,5-6,10,15-18H,3-4,7H2/p+1/b2-1+/t10-/m0/s1;C12H16NO2SF2;276;2.12;4.31;2.46;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CON)CO;1/000000023;InChI=1S/C11H13F2NO3/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-15)6-17-14/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m0/s1;C11H13NO3F2;245;0.54;4.05;2.20;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000049;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.13;3.65;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CN)CO;1/000000031;InChI=1S/C11H13F2NO2/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-14)6-15/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m1/s1;C11H13NO2F2;229;0.98;4.16;3.63;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]C)CO;1/000000012;InChI=1S/C11H13F2NO2/c1-14-9(6-15)3-2-7-4-8(12)5-10(13)11(7)16/h2-5,9,14-16H,6H2,1H3/p+1/b3-2+/t9-/m0/s1;C11H14NO2F2;230;1.45;4.15;4.14;2.22;-170
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)/C=C/C(=O)N;1/000000068;InChI=1S/C13H13F2NO3/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(16)18/h1-6,8,17,19H,7H2,(H2,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO3F2;269;0.93;4.82;2.15;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCS)CO;1/000000152;InChI=1S/C12H15F2NO2S/c13-9-5-8(12(17)11(14)6-9)1-2-10(7-16)15-3-4-18/h1-2,5-6,10,15-18H,3-4,7H2/p+1/b2-1+/t10-/m0/s1;C12H16NO2SF2;276;2.12;4.30;2.64;2.22;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000128;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.20;2.37;23.40;-170
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000052;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.17;3.43;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000090;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.13;3.58;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCS)CO;1/000000151;InChI=1S/C12H15F2NO2S/c13-9-5-8(12(17)11(14)6-9)1-2-10(7-16)15-3-4-18/h1-2,5-6,10,15-18H,3-4,7H2/p+1/b2-1+/t10-/m0/s1;C12H16NO2SF2;276;2.12;4.37;2.48;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CCCN)S=O;1/000000041;InChI=1S/C12H15F2NO2S/c13-9-6-8(12(16)11(14)7-9)3-4-10(18-17)2-1-5-15/h3-4,6-7,10,16,18H,1-2,5,15H2/b4-3+/t10-/m0/s1;C12H15NO2SF2;275;0.53;4.32;5.07;2.22;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000138;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.70;2.09;23.40;-170
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)/C=C/C(=O)N;1/000000065;InChI=1S/C13H13F2NO3/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(16)18/h1-6,8,17,19H,7H2,(H2,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO3F2;269;0.93;4.96;2.60;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)SCSC;1/000000110;InChI=1S/C12H14F2O2S2/c1-17-7-18-10(6-15)3-2-8-4-9(13)5-11(14)12(8)16/h2-5,10,15-16H,6-7H2,1H3/b3-2+/t10-/m0/s1;C12H14O2S2F2;292;3.05;4.19;2.36;2.22;-170
Oc1c(cc(cc1F)F)/C=C/[C@H](CON)CO;1/000000021;InChI=1S/C11H13F2NO3/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-15)6-17-14/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m0/s1;C11H13NO3F2;245;0.54;4.07;2.63;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)SCSC;1/000000111;InChI=1S/C12H14F2O2S2/c1-17-7-18-10(6-15)3-2-8-4-9(13)5-11(14)12(8)16/h2-5,10,15-16H,6-7H2,1H3/b3-2+/t10-/m0/s1;C12H14O2S2F2;292;3.05;4.42;2.21;2.22;-170
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCN)CO;1/000000098;InChI=1S/C12H16F2N2O2/c13-9-5-8(12(18)11(14)6-9)1-2-10(7-17)16-4-3-15/h1-2,5-6,10,16-18H,3-4,7,15H2/p+1/b2-1+/t10-/m0/s1;C12H17N2O2F2;259;0.67;4.48;3.25;2.22;-150
ONC/C=C/c1cc(F)cc(c1O)F;1/000000003;InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+;C9H9NO2F2;201;2.00;4.17;2.97;2.22;0
SS[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000029;InChI=1S/C10H10F2O2S2/c11-7-3-6(10(14)9(12)4-7)1-2-8(5-13)16-15/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2S2F2;264;2.33;4.22;3.76;2.22;-150
ONC/C=C/c1cc(F)cc(c1O)F;1/000000002;InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+;C9H9NO2F2;201;2.00;4.22;3.44;2.22;0
Oc1c(cc(cc1F)F)/C=C/[C@H](CCCN)S=O;1/000000039;InChI=1S/C12H15F2NO2S/c13-9-6-8(12(16)11(14)7-9)3-4-10(18-17)2-1-5-15/h3-4,6-7,10,16,18H,1-2,5,15H2/b4-3+/t10-/m0/s1;C12H15NO2SF2;275;0.53;4.47;5.84;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000093;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.15;3.45;2.22;-150
ON[C@@H](c1nnc([nH]1)CNC)/C=C/c1cc(F)cc(c1O)F;1/000000107;InChI=1S/C13H15F2N5O2/c1-16-6-11-17-13(19-18-11)10(20-22)3-2-7-4-8(14)5-9(15)12(7)21/h2-5,10,16,20-22H,6H2,1H3,(H,17,18,19)/b3-2+/t10-/m1/s1;C13H15N5O2F2;311;2.13;4.38;1.50;6.58;-190
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000056;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.17;3.06;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CN)CO;1/000000030;InChI=1S/C11H13F2NO2/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-14)6-15/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m1/s1;C11H13NO2F2;229;0.98;4.12;3.96;2.22;-150
ONC(=O)/C=C/[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000064;InChI=1S/C13H13F2NO4/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(18)16-20/h1-6,8,17,19-20H,7H2,(H,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO4F2;285;1.01;4.31;2.02;3.58;-170
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCN)CO;1/000000101;InChI=1S/C12H16F2N2O2/c13-9-5-8(12(18)11(14)6-9)1-2-10(7-17)16-4-3-15/h1-2,5-6,10,16-18H,3-4,7,15H2/p+1/b2-1+/t10-/m0/s1;C12H17N2O2F2;259;0.67;4.82;3.07;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CCCN)S=O;1/000000040;InChI=1S/C12H15F2NO2S/c13-9-6-8(12(16)11(14)7-9)3-4-10(18-17)2-1-5-15/h3-4,6-7,10,16,18H,1-2,5,15H2/b4-3+/t10-/m0/s1;C12H15NO2SF2;275;0.53;4.45;5.21;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CC)ON;1/000000153;InChI=1S/C11H13F2NO2/c1-2-9(16-14)4-3-7-5-8(12)6-10(13)11(7)15/h3-6,9,15H,2,14H2,1H3/b4-3+/t9-/m0/s1;C11H13NO2F2;229;2.10;4.29;4.09;2.22;-170
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)SCSC;1/000000112;InChI=1S/C12H14F2O2S2/c1-17-7-18-10(6-15)3-2-8-4-9(13)5-11(14)12(8)16/h2-5,10,15-16H,6-7H2,1H3/b3-2+/t10-/m0/s1;C12H14O2S2F2;292;3.05;4.48;2.35;2.22;-170
Oc1c(cc(cc1F)F)/C=C/[C@H](CN)CO;1/000000086;InChI=1S/C11H13F2NO2/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-14)6-15/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m1/s1;C11H13NO2F2;229;0.98;4.19;3.87;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](S=O)ONS(=O)=O;1/000000106;InChI=1S/C9H9F2NO5S2/c10-6-3-5(9(13)7(11)4-6)1-2-8(18-14)17-12-19(15)16/h1-4,8,13,18-19H,(H,12,15,16)/b2-1+/t8-/m1/s1;C9H9NO5S2F2;313;-0.12;4.49;4.40;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CON)CO;1/000000085;InChI=1S/C11H13F2NO3/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-15)6-17-14/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m0/s1;C11H13NO3F2;245;0.54;4.66;3.53;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCN)CO;1/000000099;InChI=1S/C12H16F2N2O2/c13-9-5-8(12(18)11(14)6-9)1-2-10(7-17)16-4-3-15/h1-2,5-6,10,16-18H,3-4,7,15H2/p+1/b2-1+/t10-/m0/s1;C12H17N2O2F2;259;0.67;4.46;3.50;2.22;-150
ONC(=O)/C=C/[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000060;InChI=1S/C13H13F2NO4/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(18)16-20/h1-6,8,17,19-20H,7H2,(H,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO4F2;285;1.01;4.67;2.08;3.58;-170
Oc1c(cc(cc1F)F)/C=C/[C@H](CCCN)S=O;1/000000083;InChI=1S/C12H15F2NO2S/c13-9-6-8(12(16)11(14)7-9)3-4-10(18-17)2-1-5-15/h3-4,6-7,10,16,18H,1-2,5,15H2/b4-3+/t10-/m0/s1;C12H15NO2SF2;275;0.53;4.45;5.21;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CCO)CO;1/000000009;InChI=1S/C12H14F2O3/c13-10-5-9(12(17)11(14)6-10)2-1-8(7-16)3-4-15/h1-2,5-6,8,15-17H,3-4,7H2/b2-1+/t8-/m1/s1;C12H14O3F2;244;1.41;4.11;4.61;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)N1C(=O)OCC1;1/000000073;InChI=1S/C13H13F2NO4/c14-9-5-8(12(18)11(15)6-9)1-2-10(7-17)16-3-4-20-13(16)19/h1-2,5-6,10,17-18H,3-4,7H2/b2-1+/t10-/m0/s1;C13H13NO4F2;285;1.43;4.09;2.97;3.58;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000091;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.12;3.60;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CON)CO;1/000000018;InChI=1S/C11H13F2NO3/c12-9-3-8(11(16)10(13)4-9)2-1-7(5-15)6-17-14/h1-4,7,15-16H,5-6,14H2/b2-1+/t7-/m0/s1;C11H13NO3F2;245;0.54;4.76;3.85;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)/C=C/C(=O)N;1/000000067;InChI=1S/C13H13F2NO3/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(16)18/h1-6,8,17,19H,7H2,(H2,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO3F2;269;0.93;4.92;2.12;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]C)CO;1/000000013;InChI=1S/C11H13F2NO2/c1-14-9(6-15)3-2-7-4-8(12)5-10(13)11(7)16/h2-5,9,14-16H,6H2,1H3/p+1/b3-2+/t9-/m0/s1;C11H14NO2F2;230;1.45;4.16;3.86;2.22;-170
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000119;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.67;2.32;23.40;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CCOCC)CO;1/000000046;InChI=1S/C14H18F2O3/c1-2-19-6-5-10(9-17)3-4-11-7-12(15)8-13(16)14(11)18/h3-4,7-8,10,17-18H,2,5-6,9H2,1H3/b4-3+/t10-/m1/s1;C14H18O3F2;272;2.35;4.24;1.47;2.22;-190
Oc1c(Cl)c(ncc1O)[C@@H](CF)N;1/000000143;InChI=1S/C7H8ClFN2O2/c8-5-6(3(10)1-9)11-2-4(12)7(5)13/h2-3,12H,1,10H2,(H,11,13)/t3-/m1/s1;C7H8N2O2FCl;206;0.52;4.14;2.61;2.47;-150
Oc1c(cc(cc1F)F)/C=C/C/C=C\COC(=O)CS;1/000000017;InChI=1S/C14H14F2O3S/c15-11-7-10(14(18)12(16)8-11)5-3-1-2-4-6-19-13(17)9-20/h2-5,7-8,18,20H,1,6,9H2/b4-2-,5-3+;C14H14O3SF2;300;3.36;4.03;-0.40;3.58;0
ONC(=O)/C=C/[C@H](CO)/C=C/c1cc(F)cc(c1O)F;1/000000061;InChI=1S/C13H13F2NO4/c14-10-5-9(13(19)11(15)6-10)3-1-8(7-17)2-4-12(18)16-20/h1-6,8,17,19-20H,7H2,(H,16,18)/b3-1+,4-2+/t8-/m1/s1;C13H13NO4F2;285;1.01;4.46;1.73;3.58;-150
Oc1c(cc(cc1F)F)/C=C/[C@@H](CO)S;1/000000095;InChI=1S/C10H10F2O2S/c11-7-3-6(1-2-8(15)5-13)10(14)9(12)4-7/h1-4,8,13-15H,5H2/b2-1+/t8-/m0/s1;C10H10O2SF2;232;2.07;4.18;3.26;2.22;-150
ONC/C=C/c1cc(F)cc(c1O)F;1/000000076;InChI=1S/C9H9F2NO2/c10-7-4-6(2-1-3-12-14)9(13)8(11)5-7/h1-2,4-5,12-14H,3H2/b2-1+;C9H9NO2F2;201;2.00;4.17;2.97;2.22;0
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCS)CO;1/000000149;InChI=1S/C12H15F2NO2S/c13-9-5-8(12(17)11(14)6-9)1-2-10(7-16)15-3-4-18/h1-2,5-6,10,15-18H,3-4,7H2/p+1/b2-1+/t10-/m0/s1;C12H16NO2SF2;276;2.12;4.78;2.55;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H](CCOCC)CO;1/000000047;InChI=1S/C14H18F2O3/c1-2-19-6-5-10(9-17)3-4-11-7-12(15)8-13(16)14(11)18/h3-4,7-8,10,17-18H,2,5-6,9H2,1H3/b4-3+/t10-/m1/s1;C14H18O3F2;272;2.35;4.17;1.47;2.22;-190
Oc1c(cc(cc1F)F)/C=C/[C@H](CCCN)S=O;1/000000092;InChI=1S/C12H15F2NO2S/c13-9-6-8(12(16)11(14)7-9)3-4-10(18-17)2-1-5-15/h3-4,6-7,10,16,18H,1-2,5,15H2/b4-3+/t10-/m0/s1;C12H15NO2SF2;275;0.53;4.32;5.07;2.22;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000137;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.27;2.32;23.40;-150
ON[C@@H](c1nnc([nH]1)CO)/C=C/c1cc(F)cc(c1O)F;1/000000120;InChI=1S/C12H12F2N4O3/c13-7-3-6(11(20)8(14)4-7)1-2-9(18-21)12-15-10(5-19)16-17-12/h1-4,9,18-21H,5H2,(H,15,16,17)/b2-1+/t9-/m1/s1;C12H12N4O3F2;298;1.81;4.58;2.15;23.40;-170
Oc1c(cc(cc1F)F)/C=C/[C@H](CCO)CO;1/000000010;InChI=1S/C12H14F2O3/c13-10-5-9(12(17)11(14)6-10)2-1-8(7-16)3-4-15/h1-2,5-6,8,15-17H,3-4,7H2/b2-1+/t8-/m1/s1;C12H14O3F2;244;1.41;4.01;4.53;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCN)CO;1/000000105;InChI=1S/C12H16F2N2O2/c13-9-5-8(12(18)11(14)6-9)1-2-10(7-17)16-4-3-15/h1-2,5-6,10,16-18H,3-4,7,15H2/p+1/b2-1+/t10-/m0/s1;C12H17N2O2F2;259;0.67;4.02;2.81;2.22;-150
ON[C@@H](c1nnc[nH]1)/C=C/c1cc(F)cc(c1O)F;1/000000069;InChI=1S/C11H10F2N4O2/c12-7-3-6(10(18)8(13)4-7)1-2-9(17-19)11-14-5-15-16-11/h1-5,9,17-19H,(H,14,15,16)/b2-1+/t9-/m1/s1;C11H10N4O2F2;268;2.61;4.19;2.93;2.22;-150
Oc1c(cc(cc1F)F)/C=C/[C@H]([NH2+]CCS)CO;1/000000148;InChI=1S/C12H15F2NO2S/c13-9-5-8(12(17)11(14)6-9)1-2-10(7-16)15-3-4-18/h1-2,5-6,10,15-18H,3-4,7H2/p+1/b2-1+/t10-/m0/s1;C12H16NO2SF2;276;2.12;4.82;2.65;2.22;-150
O[C@@H](CCC)C#Cc1cc([nH]c1)C(=O)N1C(=O)OCC1=O;2/000000001;InChI=1S/C14H14N2O5/c1-2-3-10(17)5-4-9-6-11(15-7-9)13(19)16-12(18)8-21-14(16)20/h6-7,10,15,17H,2-3,8H2,1H3/t10-/m0/s1;C14H14N2O5;290;0.76;4.06;5.98;3.58;-170
O[C@H](C1=CCC(=CN1)CCc1cccc2n1cnn2)Br;2/000000002;InChI=1S/C14H15BrN4O/c15-14(20)12-7-5-10(8-16-12)4-6-11-2-1-3-13-18-17-9-19(11)13/h1-3,7-9,14,16,20H,4-6H2/t14-/m1/s1;C14H15N4OBr;335;2.64;4.12;5.00;2.47;-190
OC[C@@H](Cc1c(F)cc(c(c1)NNCc1ncsc1)F)C;2/000000003;InChI=1S/C14H17F2N3OS/c1-9(6-20)2-10-3-14(13(16)4-12(10)15)19-18-5-11-7-21-8-17-11/h3-4,7-9,18-20H,2,5-6H2,1H3/t9-/m1/s1;C14H17N3OSF2;313;3.09;4.05;3.05;23.50;-170
OC(=O)[C@@H](c1n[nH]cc1)N[C@H]1Nc2c(N1)c(ccc2)CBr;5/000000005;InChI=1S/C13H14BrN5O2/c14-6-7-2-1-3-8-10(7)17-13(16-8)18-11(12(20)21)9-4-5-15-19-9/h1-5,11,13,16-18H,6H2,(H,15,19)(H,20,21)/t11-,13?/m1/s1;C13H12N5O2Br;350;2.24;4.01;6.54;2.35;-190
OC(=O)CN[C@@H]1Nc2c(N1)c(ccc2)CCCCS;5/000000004;InChI=1S/C13H19N3O2S/c17-11(18)8-14-13-15-10-6-3-5-9(12(10)16-13)4-1-2-7-19/h3,5-6,13-16,19H,1-2,4,7-8H2,(H,17,18);C13H17N3O2S;279;2.11;4.12;5.71;3.58;-40
C(=C\[C@H](c1nnn[nH]1)N)\Cc1cc(C=C)cc(c1Cl)Cl;5/000000001;InChI=1S/C13H13Cl2N5/c1-2-8-6-9(12(15)10(14)7-8)4-3-5-11(16)13-17-19-20-18-13/h2-3,5-7,11H,1,4,16H2,(H,17,18,19,20)/b5-3-/t11-/m1/s1;C13H13N5Cl2;309;2.42;4.11;5.35;3.58;-150
Ic1cc2N[C@H](Nc2c(c1)CC(=O)C)NCC(=O)N(=O)=O;5/000000003;InChI=1S/C12H13IN4O4/c1-6(18)2-7-3-8(13)4-9-11(7)16-12(15-9)14-5-10(19)17(20)21/h3-4,12,14-16H,2,5H2,1H3;C12H11N4O4I;402;1.73;4.07;4.62;3.72;-72
c1cc2N[C@H](Nc2c(c1)CNNCCC)NCC(=O)N(=O)=O;5/000000006;InChI=1S/C13H20N6O3/c1-2-6-15-16-7-9-4-3-5-10-12(9)18-13(17-10)14-8-11(20)19(21)22/h3-5,13-18H,2,6-8H2,1H3;C13H18N6O3;306;2.02;4.01;3.72;22.10;-84
OC(=O)/C=C\c1ccc2c(c1CCC)N[C@H](N2)NCCO;5/000000002;InChI=1S/C15H21N3O3/c1-2-3-11-10(5-7-13(20)21)4-6-12-14(11)18-15(17-12)16-8-9-19/h4-7,15-19H,2-3,8-9H2,1H3,(H,20,21)/b7-5-;C15H19N3O3;289;1.65;4.43;5.02;18.70;-60
