SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1cc(cc(c1O)Oc1[nH]ncc1)C(=O)CCNN,3/000000138,"InChI=1S/C12H14N4O4/c13-14-3-1-8(17)7-5-9(18)12(19)10(6-7)20-11-2-4-15-16-11/h2,4-6,14,18-19H,1,3,13H2,(H,15,16)",C12H14N4O4,278,0.62,4.14,2.72,20.4,-40,3.144848762424405,1
S[C@@H](c1ccc2c(c1)C(=O)NS2(=O)=O)c1ccoc(=O)c1,12/000000001,"InChI=1S/C13H9NO5S2/c15-11-6-8(3-4-19-11)12(20)7-1-2-10-9(5-7)13(16)14-21(10,17)18/h1-6,12,20H,(H,14,16)/t12-/m0/s1",C13H9NO5S2,323,0.63,4.14,5.95,3.58,-190,3.822808495065056,1
Oc1cncc(c1)c1ccc(c(c1F)F)CNC=C,1/000000554,"InChI=1S/C14H12F2N2O/c1-2-17-6-9-3-4-12(14(16)13(9)15)10-5-11(19)8-18-7-10/h2-5,7-8,17,19H,1,6H2",C14H12N2OF2,262,2.87,4.13,3.19,16.6,-160,2.8213673760354023,1
Oc1c(O)c(S)cc(c1)C(=O)[C@H](CF)O,3/000000153,"InChI=1S/C9H9FO4S/c10-3-6(12)8(13)4-1-5(11)9(14)7(15)2-4/h1-2,6,11-12,14-15H,3H2/t6-/m0/s1",C9H9O4SF,232,1.12,4.13,1.01,2.22,-170,3.7744728761138076,1
OC(=O)Cc1cc(OCC[C@@H]2C=COC2)c(cc1Br)O,28/000000012,"InChI=1S/C14H15BrO5/c15-11-7-12(16)13(5-10(11)6-14(17)18)20-4-2-9-1-3-19-8-9/h1,3,5,7,9,16H,2,4,6,8H2,(H,17,18)/t9-/m0/s1",C14H15O5Br,343,2.53,4.13,4.4,5.09,-150,3.4727523827943116,1
NC(=[NH2])NC(=O)c1cc(O)c(c(c1)S)O,3/000000105,"InChI=1S/C8H10N3O3S/c9-8(10)11-7(14)3-1-4(12)6(13)5(15)2-3/h1-2,12-13,15H,9-10H2,(H,11,14)",C8H9N3O3S,227,0.18,4.13,0.22,2.22,-20,,0
C=Cc1c(C(=O)O)c(oc(=O)c1)C=S,12/000000006,"InChI=1S/C9H6O4S/c1-2-5-3-7(10)13-6(4-14)8(5)9(11)12/h2-4H,1H2,(H,11,12)",C9H5O4S,209,-0.1,4.13,3.54,18.9,0,3.4784344318459848,1
Oc1c(C#CC(=O)NCC(=C)CCCl)cncc1O,1/000000463,"InChI=1S/C13H13ClN2O3/c1-9(4-5-14)6-16-12(18)3-2-10-7-15-8-11(17)13(10)19/h7-8,17H,1,4-6H2,(H,15,19)(H,16,18)",C13H13N2O3Cl,280,1.08,4.13,6.11,19.3,0,3.6840977600925653,1
O[C@@H](CSCCNNCN)c1ccc(cc1)S,27/000000022,"InChI=1S/C11H19N3OS2/c12-8-14-13-5-6-17-7-11(15)9-1-3-10(16)4-2-9/h1-4,11,13-16H,5-8,12H2/t11-/m0/s1",C11H19N3OS2,273,2.4,4.12,-0.06,2.22,-170,3.6938754219906844,1
c1c(F)c2c(cc1C/C=C/C1CCCC1)cnn2C(=O)O,22/000000018,"InChI=1S/C16H17FN2O2/c17-14-9-12(7-3-6-11-4-1-2-5-11)8-13-10-18-19(15(13)14)16(20)21/h3,6,8-11H,1-2,4-5,7H2,(H,20,21)/b6-3+",C16H16N2O2F,287,3.11,4.12,2.5,3.58,-190,3.0483482358167837,1
Oc1c(ncc(c1O)C#CC(=O)N)/C=C\C1CCCC1,1/000000115,"InChI=1S/C15H16N2O3/c16-13(18)8-6-11-9-17-12(15(20)14(11)19)7-5-10-3-1-2-4-10/h5,7,9-10,20H,1-4H2,(H2,16,18)(H,17,19)/b7-5-",C15H16N2O3,272,1.34,4.12,0.84,19.2,-150,3.4744440920947355,1
OC(=O)c1cc(c2cncc(c2)O)c(cc1Br)F,1/000000005,"InChI=1S/C12H7BrFNO3/c13-10-3-11(14)8(2-9(10)12(17)18)6-1-7(16)5-15-4-6/h1-5,16H,(H,17,18)",C12H7NO3FBr,312,2.88,4.12,3.83,15.4,-160,2.365244311392228,1
Oc1c(C#CC(=O)NCC[N@@H+](CCO)CCC)cncc1O,1/000000492,"InChI=1S/C15H21N3O4/c1-2-6-18(8-9-19)7-5-17-14(21)4-3-12-10-16-11-13(20)15(12)22/h10-11,19-20H,2,5-9H2,1H3,(H,16,22)(H,17,21)/p+1",C15H22N3O4,308,-0.05,4.12,2.02,20.4,-80,4.81230209014899,0
Oc1cnc(c(c1O)C#CC(=O)NCCCC(=O)C)CC,1/000000496,"InChI=1S/C15H18N2O4/c1-3-12-11(15(21)13(19)9-17-12)6-7-14(20)16-8-4-5-10(2)18/h9,19H,3-5,8H2,1-2H3,(H,16,20)(H,17,21)",C15H18N2O4,290,0.75,4.12,6.83,20.0,-110,3.1089156852094977,1
Oc1ccc(cc1c1n[nH]cc1CO)NCCNN,3/000000010,"InChI=1S/C12H17N5O2/c13-15-4-3-14-9-1-2-11(19)10(5-9)12-8(7-18)6-16-17-12/h1-2,5-6,14-15,18-19H,3-4,7,13H2,(H,16,17)",C12H17N5O2,263,-0.0,4.11,2.01,18.4,-140,3.1479899691655433,1
Oc1c(O)c(N(=O)=O)cc(c1)NC[C@@H](S)Cl,3/000000032,"InChI=1S/C8H9ClN2O4S/c9-7(16)3-10-4-1-5(11(14)15)8(13)6(12)2-4/h1-2,7,10,12-13,16H,3H2/t7-/m1/s1",C8H9N2O4SCl,264,1.7,4.11,1.14,2.35,-190,3.4183647330808764,1
Oc1ccc(cc1[C@@H](C#CC(=O)c1occc1)O)OS(=O)=O,30/000000011,"InChI=1S/C14H10O7S/c15-11-4-3-9(21-22(18)19)8-10(11)12(16)5-6-13(17)14-2-1-7-20-14/h1-4,7-8,12,15-16,22H/t12-/m1/s1",C14H10O7S,322,0.34,4.11,2.78,3.58,-150,4.0782425693419295,0
Oc1cc(N(=O)=O)c(cc1CN)N,9/000000006,"InChI=1S/C7H9N3O3/c8-3-4-1-5(9)6(10(12)13)2-7(4)11/h1-2,11H,3,8-9H2",C7H9N3O3,183,-0.19,4.11,1.93,1.23,0,2.5835030984251155,1
O[C@@H](c1c(C=C)cc2c(c1)[nH]nc2)F,22/000000003,"InChI=1S/C10H9FN2O/c1-2-6-3-7-5-12-13-9(7)4-8(6)10(11)14/h2-5,10,14H,1H2,(H,12,13)/t10-/m0/s1",C10H9N2OF,192,2.22,4.11,4.63,14.5,-190,3.6635173844221463,1
Oc1c(C#CC(=O)NCC[N@H+](CCCCC)C)cncc1O,1/000000540,"InChI=1S/C16H23N3O3/c1-3-4-5-9-19(2)10-8-18-15(21)7-6-13-11-17-12-14(20)16(13)22/h11-12,20H,3-5,8-10H2,1-2H3,(H,17,22)(H,18,21)/p+1",C16H24N3O3,306,1.37,4.1,2.66,19.8,-160,4.526665015747981,0
Oc1c(C#CC(=O)NC/C=C/CC)cncc1O,1/000000369,"InChI=1S/C13H14N2O3/c1-2-3-4-7-15-12(17)6-5-10-8-14-9-11(16)13(10)18/h3-4,8-9,16H,2,7H2,1H3,(H,14,18)(H,15,17)/b4-3+",C13H14N2O3,246,1.2,4.1,5.03,17.6,-20,3.4289151182996065,1
Oc1cc(cnc1CC#CCO)c1cccc(c1F)F,1/000000556,"InChI=1S/C15H11F2NO2/c16-12-5-3-4-11(15(12)17)10-8-14(20)13(18-9-10)6-1-2-7-19/h3-5,8-9,19-20H,6-7H2",C15H11NO2F2,275,2.38,4.1,2.61,18.8,-200,2.781421839347482,1
Oc1cncc(c1O)C#CC(=O)N[C@H](CBr)C(=C)CCO,1/000000389,"InChI=1S/C14H15BrN2O4/c1-9(4-5-18)11(6-15)17-13(20)3-2-10-7-16-8-12(19)14(10)21/h7-8,11,18-19H,1,4-6H2,(H,16,21)(H,17,20)/t11-/m1/s1",C14H15N2O4Br,355,0.82,4.1,6.14,21.1,-180,4.172643047626831,0
Oc1c(C#CC(=O)N)c(ncc1O)[C@@H](C)F,1/000000107,"InChI=1S/C10H9FN2O3/c1-5(11)9-6(2-3-8(12)15)10(16)7(14)4-13-9/h4-5,14H,1H3,(H2,12,15)(H,13,16)/t5-/m1/s1",C10H9N2O3F,224,0.21,4.1,4.99,17.5,-170,4.026959238575383,0
Oc1ccc(cc1c1n[nH]c(c1)CC=C)NCCNN,3/000000002,"InChI=1S/C14H19N5O/c1-2-3-11-9-13(19-18-11)12-8-10(4-5-14(12)20)16-6-7-17-15/h2,4-5,8-9,16-17,20H,1,3,6-7,15H2,(H,18,19)",C14H19N5O,273,1.56,4.1,0.14,19.4,-140,3.0007101273752443,1
OC(=O)n1nc(c(c1)N(=O)=O)CCC1=Nc2[nH]ncc2CN1,25/000000036,"InChI=1S/C11H11N7O4/c19-11(20)17-5-8(18(21)22)7(16-17)1-2-9-12-3-6-4-13-15-10(6)14-9/h4-5H,1-3H2,(H,19,20)(H2,12,13,14,15)",C11H10N7O4,304,-0.32,4.1,3.86,5.08,-40,3.89507521822894,1
OC(=O)Cc1ncc(c(c1C#CC(=O)NCSC)O)O,1/000000219,"InChI=1S/C12H12N2O5S/c1-20-6-14-10(16)3-2-7-8(4-11(17)18)13-5-9(15)12(7)19/h5,15H,4,6H2,1H3,(H,13,19)(H,14,16)(H,17,18)",C12H12N2O5S,296,0.22,4.1,7.72,21.9,-20,3.5553670774427193,1
SCc1cc2cn[nH]c2c(c1N(=O)=O)S,22/000000005,"InChI=1S/C8H7N3O2S2/c12-11(13)7-5(3-14)1-4-2-9-10-6(4)8(7)15/h1-2,14-15H,3H2,(H,9,10)",C8H7N3O2S2,241,2.79,4.09,5.6,18.6,-40,3.492645313925868,1
OCc1cc(ccc1[C@H](CC)O)CO,27/000000014,"InChI=1S/C11H16O3/c1-2-11(14)10-4-3-8(6-12)5-9(10)7-13/h3-5,11-14H,2,6-7H2,1H3/t11-/m0/s1",C11H16O3,196,0.47,4.09,3.29,9.0,-170,2.7626188792835613,1
Oc1c(O)cc(cc1CCC)C(=O)CO,3/000000169,"InChI=1S/C11H14O4/c1-2-3-7-4-8(10(14)6-12)5-9(13)11(7)15/h4-5,12-13,15H,2-3,6H2,1H3",C11H14O4,210,0.85,4.09,3.16,3.58,-20,2.394137734188531,1
Oc1ccc(cc1C#CCC(=C)[C@H]1C=COCC1)NCC[NH3+],3/000000071,"InChI=1S/C18H22N2O2/c1-14(15-7-11-22-12-8-15)3-2-4-16-13-17(20-10-9-19)5-6-18(16)21/h5-7,11,13,15,20-21H,1,3,8-10,12,19H2/p+1/t15-/m0/s1",C18H23N2O2,299,2.01,4.09,4.1,20.0,-150,4.536015439095126,0
OC[C@@H](N1C(=S)NCC1)/C=C/c1n[nH]c(=O)[nH]c1=O,29/000000015,"InChI=1S/C10H13N5O3S/c16-5-6(15-4-3-11-10(15)19)1-2-7-8(17)12-9(18)14-13-7/h1-2,6,16H,3-5H2,(H,11,19)(H2,12,14,17,18)/b2-1+/t6-/m0/s1",C10H13N5O3S,283,-0.38,4.09,3.89,5.09,-150,4.2425807517443115,0
Oc1cc(c(cc1)N)[C@@H](C/C=C/c1nnc(o1)S)Cl,9/000000009,"InChI=1S/C12H12ClN3O2S/c13-9(8-6-7(17)4-5-10(8)14)2-1-3-11-15-16-12(19)18-11/h1,3-6,9,17H,2,14H2,(H,16,19)/b3-1+/t9-/m1/s1",C12H12N3O2SCl,297,2.92,4.09,4.57,4.94,-150,3.9736126820781283,1
Oc1cccc(c1CC#C[C@H](N1C=CSC1)C=C)NC(=O)C,30/000000009,"InChI=1S/C17H18N2O2S/c1-3-14(19-10-11-22-12-19)6-4-7-15-16(18-13(2)20)8-5-9-17(15)21/h3,5,8-11,14,21H,1,7,12H2,2H3,(H,18,20)/t14-/m1/s1",C17H18N2O2S,314,2.83,4.09,8.52,3.58,-170,4.190086725872864,0
NNC[C@H](CN[C@H](Nc1ccc(c(c1)F)F)N)N(=O)=O,9/000000011,"InChI=1S/C10H16F2N6O2/c11-8-2-1-6(3-9(8)12)17-10(13)15-4-7(5-16-14)18(19)20/h1-3,7,10,15-17H,4-5,13-14H2/t7-,10?/m0/s1",C10H14N6O2F2,288,0.59,4.09,3.41,23.1,-150,3.9956298403878936,1
Oc1ccccc1[C@@H](C#Cc1cn[nH]c1N)O,30/000000002,"InChI=1S/C12H11N3O2/c13-12-8(7-14-15-12)5-6-11(17)9-3-1-2-4-10(9)16/h1-4,7,11,16-17H,(H3,13,14,15)/t11-/m1/s1",C12H11N3O2,229,1.4,4.09,4.02,2.22,-150,3.4682869604522235,1
O=N(=O)c1cn(nc1CCc1oc(=O)[nH]n1)C(=O)O,25/000000025,"InChI=1S/C8H7N5O6/c14-7-10-9-6(19-7)2-1-4-5(13(17)18)3-12(11-4)8(15)16/h3H,1-2H2,(H,10,14)(H,15,16)",C8H6N5O6,268,0.1,4.09,1.93,3.85,0,3.4111101861280666,1
Oc1cnc(c(c1)C#C[C@@H](CN)C=S)C=C,1/000000300,"InChI=1S/C12H12N2OS/c1-2-12-10(5-11(15)7-14-12)4-3-9(6-13)8-16/h2,5,7-9,15H,1,6,13H2/t9-/m0/s1",C12H12N2OS,232,0.74,4.08,5.33,17.3,-150,4.543613784029929,0
Oc1c(O)c(S)cc(c1)C(=O)[C@H](C=C)N,3/000000124,"InChI=1S/C10H11NO3S/c1-2-6(11)9(13)5-3-7(12)10(14)8(15)4-5/h2-4,6,12,14-15H,1,11H2/t6-/m0/s1",C10H11NO3S,225,0.8,4.08,1.41,2.22,-170,3.9165805684215,1
Oc1cnc(c(c1S)c1sccn1)CCF,1/000000298,"InChI=1S/C10H9FN2OS2/c11-2-1-6-8(10-12-3-4-16-10)9(15)7(14)5-13-6/h3-5,14H,1-2H2,(H,13,15)",C10H9N2OS2F,256,1.62,4.08,6.82,19.3,-120,3.4725577061175628,1
OC[C@@H](N1C(=S)NCC1)/C=C/CONC,29/000000013,"InChI=1S/C9H17N3O2S/c1-10-14-6-2-3-8(7-13)12-5-4-11-9(12)15/h2-3,8,10,13H,4-7H2,1H3,(H,11,15)/b3-2+/t8-/m0/s1",C9H17N3O2S,231,0.63,4.08,3.92,2.22,-170,4.491972453459539,0
OCc1cc(Br)c(cc1NC(=O)c1nncs1)CCO,6/000000002,"InChI=1S/C12H12BrN3O3S/c13-9-3-8(5-18)10(4-7(9)1-2-17)15-11(19)12-16-14-6-20-12/h3-4,6,17-18H,1-2,5H2,(H,15,19)",C12H12N3O3SBr,358,1.58,4.07,8.14,3.58,0,2.915474861325503,1
Oc1cncc(c1)c1cnc(c(c1)S)CO,1/000000015,"InChI=1S/C11H10N2O2S/c14-6-10-11(16)2-8(4-13-10)7-1-9(15)5-12-3-7/h1-5,14-16H,6H2",C11H10N2O2S,234,0.71,4.07,4.36,11.9,-160,2.8825146291944854,1
Oc1c(N=O)c(Br)cc(c1)CNN,3/000000018,"InChI=1S/C7H8BrN3O2/c8-5-1-4(3-10-9)2-6(12)7(5)11-13/h1-2,10,12H,3,9H2",C7H8N3O2Br,246,0.85,4.07,2.32,12.9,0,3.142127222536298,1
C(Cc1ocnn1)c1nn(cc1N(=O)=O)C(=O)O,25/000000014,"InChI=1S/C8H7N5O5/c14-8(15)12-3-6(13(16)17)5(11-12)1-2-7-10-9-4-18-7/h3-4H,1-2H2,(H,14,15)",C8H6N5O5,252,0.68,4.07,1.53,3.85,0,3.439476964453453,1
C#C[C@H](c1cc2cn[nH]c2cc1CO)O,22/000000014,"InChI=1S/C11H10N2O2/c1-2-11(15)9-3-7-5-12-13-10(7)4-8(9)6-14/h1,3-5,11,14-15H,6H2,(H,12,13)/t11-/m1/s1",C11H10N2O2,202,0.66,4.07,3.63,15.4,-190,3.621698827085913,1
ONC/C=C/CC#Cc1c2c(NC(=O)CN2)ccc1CC,18/000000033,"InChI=1S/C16H19N3O2/c1-2-12-8-9-14-16(17-11-15(20)19-14)13(12)7-5-3-4-6-10-18-21/h4,6,8-9,17-18,21H,2-3,10-11H2,1H3,(H,19,20)/b6-4+",C16H19N3O2,285,1.73,4.07,6.99,20.2,-100,3.6525597742783225,1
Oc1cnc(c(c1O)C#CC(=O)NC(=O)CC)CS,1/000000523,"InChI=1S/C12H12N2O4S/c1-2-10(16)14-11(17)4-3-7-8(6-19)13-5-9(15)12(7)18/h5,15,19H,2,6H2,1H3,(H,13,18)(H,14,16,17)",C12H12N2O4S,280,0.61,4.07,5.17,20.7,-20,3.6152715679589065,1
N(C/C=C/CC#Cc1c(N)ccc2c1NCC(=O)N2)N,18/000000031,"InChI=1S/C14H17N5O/c15-11-6-7-12-14(17-9-13(20)19-12)10(11)5-3-1-2-4-8-18-16/h2,4,6-7,17-18H,1,8-9,15-16H2,(H,19,20)/b4-2+",C14H17N5O,271,-0.13,4.07,4.76,20.6,-80,3.7689603298043917,1
OC(=O)n1nc(c(c1)N(=O)=O)CCc1csc(=O)[nH]1,25/000000055,"InChI=1S/C9H8N4O5S/c14-8-10-5(4-19-8)1-2-6-7(13(17)18)3-12(11-6)9(15)16/h3-4H,1-2H2,(H,10,14)(H,15,16)",C9H7N4O5S,283,-0.06,4.06,2.22,3.85,0,3.5373711328736297,1
Oc1cc(Br)ccc1[C@H](/C=C/CN)C=C,28/000000028,"InChI=1S/C12H14BrNO/c1-2-9(4-3-7-14)11-6-5-10(13)8-12(11)15/h2-6,8-9,15H,1,7,14H2/b4-3+/t9-/m0/s1",C12H14NOBr,268,2.86,4.06,2.84,3.85,-150,3.7360819683349087,1
Oc1cnc(c(c1CS)c1c[nH]c(c1)CO)CN,1/000000259,"InChI=1S/C12H15N3O2S/c13-2-10-12(7-1-8(5-16)14-3-7)9(6-18)11(17)4-15-10/h1,3-4,14,16-18H,2,5-6,13H2",C12H15N3O2S,265,-0.2,4.06,7.97,17.3,-120,3.5774123490688368,1
c1nc(c(cc1Cl)Cl)NC(=O)c1cccc2c1NCC(=O)N2,18/000000002,"InChI=1S/C14H10Cl2N4O2/c15-7-4-9(16)13(18-5-7)20-14(22)8-2-1-3-10-12(8)17-6-11(21)19-10/h1-5,17H,6H2,(H,19,21)(H,18,20,22)",C14H10N4O2Cl2,336,2.07,4.06,6.46,3.58,-80,2.582919883241349,1
OC(=O)c1ccc(c(c1)c1cc(N)cc(c1)Cl)S,3/000000067,"InChI=1S/C13H10ClNO2S/c14-9-3-8(4-10(15)6-9)11-5-7(13(16)17)1-2-12(11)18/h1-6,18H,15H2,(H,16,17)",C13H10NO2SCl,279,3.76,4.06,3.81,14.8,-160,2.3929818310154634,1
OC(=O)C/C=C/CC#Cc1c2c(NC(=O)CN2)ccc1CBr,18/000000026,"InChI=1S/C16H15BrN2O3/c17-9-11-7-8-13-16(18-10-14(20)19-13)12(11)5-3-1-2-4-6-15(21)22/h2,4,7-8,18H,1,6,9-10H2,(H,19,20)(H,21,22)/b4-2+",C16H15N2O3Br,363,2.02,4.06,7.92,22.7,-80,3.582873481256235,1
O[C@@H](/C(=C/COc1cc(F)ccc1F)/CC)N,25/000000011,"InChI=1S/C12H15F2NO2/c1-2-8(12(15)16)5-6-17-11-7-9(13)3-4-10(11)14/h3-5,7,12,16H,2,6,15H2,1H3/b8-5+/t12-/m0/s1",C12H15NO2F2,243,1.72,4.06,5.79,2.22,-170,3.2034288500843298,1
Oc1ccc(cc1c1cc(N)cc(c1)Cl)C(=O)OC(=S)N,3/000000073,"InChI=1S/C14H11ClN2O3S/c15-9-3-8(4-10(16)6-9)11-5-7(1-2-12(11)18)13(19)20-14(17)21/h1-6,18H,16H2,(H2,17,21)",C14H11N2O3SCl,322,2.86,4.06,2.72,19.2,-180,2.611151312739862,1
Oc1ccc(cc1Cl)/C=C\C/C=C/C1=CCNC(=O)N1,7/000000002,"InChI=1S/C15H15ClN2O2/c16-13-10-11(6-7-14(13)19)4-2-1-3-5-12-8-9-17-15(20)18-12/h2-8,10,19H,1,9H2,(H2,17,18,20)/b4-2-,5-3+",C15H15N2O2Cl,290,2.77,4.06,5.99,3.58,0,3.3288323945817204,1
OC[C@@H](/C=C/N(=O)=O)Nc1nc(N)c2c(n1)[nH]cn2,6/000000003,"InChI=1S/C9H11N7O3/c10-7-6-8(12-4-11-6)15-9(14-7)13-5(3-17)1-2-16(18)19/h1-2,4-5,17H,3H2,(H4,10,11,12,13,14,15)/b2-1+/t5-/m1/s1",C9H11N7O3,265,-0.3,4.06,2.49,20.7,-190,4.0369314048647755,0
OCc1ccc2c(c1)n(nc2)C(=O)NCC,22/000000001,"InChI=1S/C11H13N3O2/c1-2-12-11(16)14-10-5-8(7-15)3-4-9(10)6-13-14/h3-6,15H,2,7H2,1H3,(H,12,16)",C11H13N3O2,219,0.97,4.05,1.73,15.0,-80,2.4768192445791026,1
Sc1cc(ccc1COCc1n[nH]c(=S)[nH]1)CO,27/000000017,"InChI=1S/C11H13N3O2S2/c15-4-7-1-2-8(9(17)3-7)5-16-6-10-12-11(18)14-13-10/h1-3,15,17H,4-6H2,(H2,12,13,14,18)",C11H13N3O2S2,283,1.92,4.05,4.25,2.35,0,3.3378516250869374,1
O[C@@H](/C(=C/COc1cc(F)cc(c1F)N(=O)=O)/C=C/C)N,25/000000010,"InChI=1S/C13H14F2N2O4/c1-2-3-8(13(16)18)4-5-21-11-7-9(14)6-10(12(11)15)17(19)20/h2-4,6-7,13,18H,5,16H2,1H3/b3-2+,8-4+/t13-/m0/s1",C13H14N2O4F2,300,1.92,4.05,7.11,2.22,-200,3.790891746296583,1
OC(=O)n1nc(c(c1)N(=O)=O)CCc1onc(c1)C(=O)N,25/000000033,"InChI=1S/C10H9N5O6/c11-9(16)7-3-5(21-13-7)1-2-6-8(15(19)20)4-14(12-6)10(17)18/h3-4H,1-2H2,(H2,11,16)(H,17,18)",C10H9N5O6,295,-0.2,4.05,3.51,3.85,0,3.175909207476705,1
Oc1c(S)c(Br)cc(c1)C[C@@H]1ON=CN1,3/000000019,"InChI=1S/C9H9BrN2O2S/c10-6-1-5(2-7(13)9(6)15)3-8-11-4-12-14-8/h1-2,4,8,13,15H,3H2,(H,11,12)/t8-/m0/s1",C9H9N2O2SBr,289,3.18,4.05,0.4,2.22,-170,4.53139113477822,0
C#CCc1cc(O[P@H](=O)O)cc(c1)c1cncc(c1)O,1/000000253,"InChI=1S/C14H12NO4P/c1-2-3-10-4-11(7-14(5-10)19-20(17)18)12-6-13(16)9-15-8-12/h1,4-9,16,20H,3H2,(H,17,18)",C14H12NO4P,289,1.25,4.05,5.99,17.8,-160,3.8630161190580488,1
Oc1c(C=C)cc(cc1O)C(=O)CO,3/000000140,"InChI=1S/C10H10O4/c1-2-6-3-7(9(13)5-11)4-8(12)10(6)14/h2-4,11-12,14H,1,5H2",C10H10O4,194,0.53,4.05,1.62,3.58,0,2.7727820409935937,1
Oc1ccc(cc1C#Cc1cc(F)cc(c1O)F)N,3/000000060,"InChI=1S/C14H9F2NO2/c15-10-5-9(14(19)12(16)7-10)2-1-8-6-11(17)3-4-13(8)18/h3-7,18-19H,17H2",C14H9NO2F2,261,3.31,4.04,2.99,18.4,0,2.666514623997891,1
Oc1cncc(c1CS)c1nnc(s1)CCI,1/000000322,"InChI=1S/C10H10IN3OS2/c11-2-1-9-13-14-10(17-9)6-3-12-4-8(15)7(6)5-16/h3-4,15-16H,1-2,5H2",C10H10N3OS2I,379,2.91,4.04,6.87,20.3,-120,3.4760310049174796,1
O=Nc1c(C#CCCN)c(ncc1O)C=C,1/000000056,"InChI=1S/C11H11N3O2/c1-2-9-8(5-3-4-6-12)11(14-16)10(15)7-13-9/h2,7,15H,1,4,6,12H2",C11H11N3O2,217,0.45,4.04,7.47,17.2,0,3.859993929893787,1
Oc1c(O)cnc(c1C#CC(=O)NCS)CS,1/000000395,"InChI=1S/C10H10N2O3S2/c13-8-3-11-7(4-16)6(10(8)15)1-2-9(14)12-5-17/h3,13,16-17H,4-5H2,(H,11,15)(H,12,14)",C10H10N2O3S2,270,0.8,4.04,5.99,19.8,0,4.007773605251928,0
OC(=O)c1cc(O)c(c(c1)CNN)O,3/000000134,"InChI=1S/C8H10N2O4/c9-10-3-5-1-4(8(13)14)2-6(11)7(5)12/h1-2,10-12H,3,9H2,(H,13,14)",C8H10N2O4,198,-0.28,4.04,1.21,12.2,0,2.51318536739692,1
Oc1c(N/C=C/C)cc(c(c1)Br)c1ncc(cc1)I,28/000000001,"InChI=1S/C14H12BrIN2O/c1-2-5-17-13-6-10(11(15)7-14(13)19)12-4-3-9(16)8-18-12/h2-8,17,19H,1H3/b5-2+",C14H12N2OBrI,431,4.67,4.04,2.16,14.6,-198,3.0092466213184217,1
Oc1c(C#CC(=O)NCC(=O)C)c(ncc1O)C=C,1/000000203,"InChI=1S/C13H12N2O4/c1-3-10-9(13(19)11(17)7-14-10)4-5-12(18)15-6-8(2)16/h3,7,17H,1,6H2,2H3,(H,14,19)(H,15,18)",C13H12N2O4,260,0.27,4.04,6.12,19.8,-20,3.552817269316372,1
Oc1cnc(c(c1O)C#CC(=O)NCCC)CBr,1/000000533,"InChI=1S/C12H13BrN2O3/c1-2-5-14-11(17)4-3-8-9(6-13)15-7-10(16)12(8)18/h7,16H,2,5-6H2,1H3,(H,14,17)(H,15,18)",C12H13N2O3Br,313,1.69,4.04,6.52,17.7,-20,3.3589658184565936,1
N=C1c2cc(ccc2CC1)[C@@H](c1ccoc(=O)c1)S,12/000000004,"InChI=1S/C15H13NO2S/c16-13-4-3-9-1-2-10(7-12(9)13)15(19)11-5-6-18-14(17)8-11/h1-2,5-8,15-16,19H,3-4H2/b16-13-/t15-/m0/s1",C15H13NO2S,271,2.12,4.04,5.19,19.5,-190,3.7963904759823377,1
Oc1ccc(c(c1c1n[nH]c(c1)C=C)C)NCCNN,3/000000020,"InChI=1S/C14H19N5O/c1-3-10-8-12(19-18-10)14-9(2)11(4-5-13(14)20)16-6-7-17-15/h3-5,8,16-17,20H,1,6-7,15H2,2H3,(H,18,19)",C14H19N5O,273,1.64,4.04,0.23,19.4,-160,3.278478982204624,1
O[C@@H](/C=C/COc1cc(F)ccc1F)N,25/000000002,"InChI=1S/C10H11F2NO2/c11-7-3-4-8(12)9(6-7)15-5-1-2-10(13)14/h1-4,6,10,14H,5,13H2/b2-1+/t10-/m0/s1",C10H11NO2F2,215,1.61,4.04,4.66,2.22,-150,3.099756640004701,1
Oc1cncc(c1CS)c1ccc(cc1)CNC(=O)C,1/000000017,"InChI=1S/C15H16N2O2S/c1-10(18)17-6-11-2-4-12(5-3-11)13-7-16-8-15(19)14(13)9-20/h2-5,7-8,19-20H,6,9H2,1H3,(H,17,18)",C15H16N2O2S,288,2.07,4.04,6.14,15.5,-180,2.484651784402427,1
Oc1cc(cc(c1CN)Br)[C@H](NC)O,3/000000059,"InChI=1S/C9H13BrN2O2/c1-12-9(14)5-2-7(10)6(4-11)8(13)3-5/h2-3,9,12-14H,4,11H2,1H3/t9-/m1/s1",C9H13N2O2Br,261,0.58,4.04,2.49,11.1,-190,3.5668555900834296,1
Oc1c(C#CC(=O)NCCCC(=O)C)c(ncc1O)CCl,1/000000503,"InChI=1S/C14H15ClN2O4/c1-9(18)3-2-6-16-13(20)5-4-10-11(7-15)17-8-12(19)14(10)21/h8,19H,2-3,6-7H2,1H3,(H,16,20)(H,17,21)",C14H15N2O4Cl,310,0.74,4.04,6.64,21.1,-50,3.2794832965455303,1
Oc1cc(c2ccccc2)c(cc1CN)N,9/000000007,"InChI=1S/C13H14N2O/c14-8-10-6-12(15)11(7-13(10)16)9-4-2-1-3-5-9/h1-7,16H,8,14-15H2",C13H14N2O,214,1.86,4.04,1.11,9.8,-200,2.074619244579102,1
