SMILES;Name;InChI;Formula;MW;LogP;pKd;Structure;Synthesize;Chemical
Oc1cc(C(=O)O[C@@H](CCl)C)cc(c1S)O;29/000000041;InChI=1S/C10H11ClO4S/c1-5(4-11)15-10(14)6-2-7(12)9(16)8(13)3-6/h2-3,5,12-13,16H,4H2,1H3/t5-/m1/s1;C10H11O4SCl;262;2.75;4.03;2.24;3.85;-190
Oc1c(C(=O)O)c(O)cc(c1)N(=O)=O;29/000000065;InChI=1S/C7H5NO6/c9-4-1-3(8(13)14)2-5(10)6(4)7(11)12/h1-2,9-10H,(H,11,12);C7H4NO6;198;0.28;4.25;4.90;1.23;0
O=Nc1c2c([nH]/c(=[NH]/CF)/[nH]2)ccc1CC;29/000000138;InChI=1S/C10H12FN4O/c1-2-6-3-4-7-9(8(6)15-16)14-10(13-7)12-5-11/h3-4,12-14H,2,5H2,1H3/b12-10-;C10H11N4OF;222;1.43;4.41;4.87;17.00;-60
O=Nc1c2c([nH]/c(=[NH]/CC)/[nH]2)ccc1CC;29/000000110;InChI=1S/C11H15N4O/c1-3-7-5-6-8-10(9(7)15-16)14-11(13-8)12-4-2/h5-6,12-14H,3-4H2,1-2H3/b12-11-;C11H14N4O;218;1.58;4.48;4.41;14.90;-140
Oc1cc(C=S)cc2c1[nH]/c(=[NH]\CC)/[nH]2;29/000000021;InChI=1S/C10H12N3OS/c1-2-11-10-12-7-3-6(5-15)4-8(14)9(7)13-10/h3-5,11-14H,2H2,1H3/b11-10-;C10H11N3OS;221;1.10;4.05;0.23;15.00;-60
O=Nc1c2c([nH]/c(=[NH]/CC)/[nH]2)ccc1CC;29/000000111;InChI=1S/C11H15N4O/c1-3-7-5-6-8-10(9(7)15-16)14-11(13-8)12-4-2/h5-6,12-14H,3-4H2,1-2H3/b12-11-;C11H14N4O;218;1.58;4.41;5.25;14.90;-120
O=Nc1c2c([nH]/c(=[NH]/CCCC)/[nH]2)ccc1CC;29/000000098;InChI=1S/C13H19N4O/c1-3-5-8-14-13-15-10-7-6-9(4-2)11(17-18)12(10)16-13/h6-7,14-16H,3-5,8H2,1-2H3/b14-13-;C13H18N4O;246;2.30;4.08;5.11;16.10;-160
Oc1c(C=S)c(O)cc(c1)[C@@](CN)(C=C)O;29/000000003;InChI=1S/C11H13NO3S/c1-2-11(15,6-12)7-3-9(13)8(5-16)10(14)4-7/h2-5,13-15H,1,6,12H2/t11-/m0/s1;C11H13NO3S;239;0.14;4.13;4.04;15.10;-170
OCc1c(O)cc(cc1O)N=O;29/000000029;InChI=1S/C7H7NO4/c9-3-5-6(10)1-4(8-12)2-7(5)11/h1-2,9-11H,3H2;C7H7NO4;169;-0.06;4.07;4.87;1.11;0
Oc1cc(O)c(c(c1)C(=O)CNN)C=C;29/000000002;InChI=1S/C10H12N2O3/c1-2-7-8(10(15)5-12-11)3-6(13)4-9(7)14/h2-4,12-14H,1,5,11H2;C10H12N2O3;208;0.24;4.05;1.36;3.58;-20
S[C@@H](c1ncncc1)/C=C/NC/C=C\Cc1nnsc1;29/000000158;InChI=1S/C13H15N5S2/c19-13(12-4-7-15-10-16-12)5-8-14-6-2-1-3-11-9-20-18-17-11/h1-2,4-5,7-10,13-14,19H,3,6H2/b2-1-,8-5+/t13-/m1/s1;C13H15N5S2;305;2.54;4.21;1.63;3.58;-170
Oc1cc(/C=C/CN)cc(c1I)O;29/000000039;InChI=1S/C9H10INO2/c10-9-7(12)4-6(2-1-3-11)5-8(9)13/h1-2,4-5,12-13H,3,11H2/b2-1+;C9H10NO2I;291;2.00;4.20;2.92;3.58;-20
O=Nc1c2c([nH]/c(=[NH]/CCF)/[nH]2)ccc1CC;29/000000093;InChI=1S/C11H14FN4O/c1-2-7-3-4-8-10(9(7)16-17)15-11(14-8)13-6-5-12/h3-4,13-15H,2,5-6H2,1H3/b13-11-;C11H13N4OF;236;1.79;4.24;4.83;17.60;-60
O=Nc1c2c([nH]/c(=[NH]/CCN)/[nH]2)ccc1CC;29/000000107;InChI=1S/C11H16N5O/c1-2-7-3-4-8-10(9(7)16-17)15-11(14-8)13-6-5-12/h3-4,13-15H,2,5-6,12H2,1H3/b13-11-;C11H15N5O;233;0.38;4.15;4.96;16.30;-100
Oc1c(C(=O)O)c(O)cc(c1)N(=O)=O;29/000000056;InChI=1S/C7H5NO6/c9-4-1-3(8(13)14)2-5(10)6(4)7(11)12/h1-2,9-10H,(H,11,12);C7H4NO6;198;0.28;4.25;4.90;1.23;0
Oc1cc(cc(c1S)O)C(=O)Cc1nnc[nH]1;29/000000030;InChI=1S/C10H9N3O3S/c14-6(3-9-11-4-12-13-9)5-1-7(15)10(17)8(16)2-5/h1-2,4,15-17H,3H2,(H,11,12,13);C10H9N3O3S;251;1.99;4.04;2.03;2.22;-60
OCc1c(O)cc(cc1O)N=O;29/000000064;InChI=1S/C7H7NO4/c9-3-5-6(10)1-4(8-12)2-7(5)11/h1-2,9-11H,3H2;C7H7NO4;169;-0.06;4.07;4.87;1.11;0
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/[C@H]1C=CC1)/[nH]2;29/000000101;InChI=1S/C11H11N4O2/c16-15(17)9-6-2-5-8-10(9)14-11(13-8)12-7-3-1-4-7/h1-3,5-7,12-14H,4H2/b12-11-/t7-/m0/s1;C11H10N4O2;230;1.68;4.19;2.81;2.48;-190
Oc1cc(/C=C/CN)cc(c1I)O;29/000000040;InChI=1S/C9H10INO2/c10-9-7(12)4-6(2-1-3-11)5-8(9)13/h1-2,4-5,12-13H,3,11H2/b2-1+;C9H10NO2I;291;2.00;4.15;2.59;3.58;-20
O=Nc1c2c([nH]/c(=[NH]/CCO)/[nH]2)ccc1CC;29/000000153;InChI=1S/C11H15N4O2/c1-2-7-3-4-8-10(9(7)15-17)14-11(13-8)12-5-6-16/h3-4,12-14,16H,2,5-6H2,1H3/b12-11-;C11H14N4O2;234;0.45;4.02;4.84;16.10;-80
O=Nc1c2c([nH]/c(=[NH]/CC)/[nH]2)ccc1CC;29/000000112;InChI=1S/C11H15N4O/c1-3-7-5-6-8-10(9(7)15-16)14-11(13-8)12-4-2/h5-6,12-14H,3-4H2,1-2H3/b12-11-;C11H14N4O;218;1.58;4.33;5.67;14.90;-120
O=Nc1c2c([nH]/c(=[NH]/CCCl)/[nH]2)ccc1CC;29/000000086;InChI=1S/C11H14ClN4O/c1-2-7-3-4-8-10(9(7)16-17)15-11(14-8)13-6-5-12/h3-4,13-15H,2,5-6H2,1H3/b13-11-;C11H13N4OCl;252;1.92;4.33;4.96;16.60;-80
OC(=O)C/[NH]=c\1/[nH]c2c([nH]1)c(N(=O)=O)c(cc2)N=O;29/000000106;InChI=1S/C9H8N5O5/c15-6(16)3-10-9-11-4-1-2-5(13-17)8(14(18)19)7(4)12-9/h1-2,10-12H,3H2,(H,15,16)/b10-9-;C9H7N5O5;265;-0.05;4.10;4.49;22.30;-100
O=Nc1c2c([nH]/c(=[NH]/CCCl)/[nH]2)ccc1CC;29/000000085;InChI=1S/C11H14ClN4O/c1-2-7-3-4-8-10(9(7)16-17)15-11(14-8)13-6-5-12/h3-4,13-15H,2,5-6H2,1H3/b13-11-;C11H13N4OCl;252;1.92;4.50;5.52;16.60;-80
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/CF)/[nH]2;29/000000099;InChI=1S/C8H8FN4O2/c9-4-10-8-11-5-2-1-3-6(13(14)15)7(5)12-8/h1-3,10-12H,4H2/b10-8-;C8H7N4O2F;210;1.30;4.06;3.22;16.80;-40
Oc1cc(/C=C/CN)cc(c1I)O;29/000000060;InChI=1S/C9H10INO2/c10-9-7(12)4-6(2-1-3-11)5-8(9)13/h1-2,4-5,12-13H,3,11H2/b2-1+;C9H10NO2I;291;2.00;4.20;2.92;3.58;-20
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\C)/[nH]2;29/000000083;InChI=1S/C8H8N5O3/c1-9-8-10-4-2-3-5(12-14)7(13(15)16)6(4)11-8/h2-3,9-11H,1H3/b9-8-;C8H7N5O3;221;0.57;4.16;5.56;18.30;-60
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CCl)/[nH]2;29/000000073;InChI=1S/C8H7ClN5O3/c9-3-10-8-11-4-1-2-5(13-15)7(14(16)17)6(4)12-8/h1-2,10-12H,3H2/b10-8-;C8H6N5O3Cl;255;0.98;4.28;4.77;20.00;-40
O=Nc1cccc2c1[nH]/c(=[NH]\CCl)/[nH]2;29/000000009;InChI=1S/C8H8ClN4O/c9-4-10-8-11-5-2-1-3-6(13-14)7(5)12-8/h1-3,10-12H,4H2/b10-8-;C8H7N4OCl;210;1.09;4.27;1.05;14.80;-40
O=Nc1ccc2c(c1N(=O)=O)[nH]/c(=[NH]\CC(=O)C=C)/[nH]2;29/000000091;InChI=1S/C11H10N5O4/c1-2-6(17)5-12-11-13-7-3-4-8(15-18)10(16(19)20)9(7)14-11/h2-4,12-14H,1,5H2/b12-11-;C11H9N5O4;275;0.47;4.22;4.85;23.30;-100
c1cc(N(=O)=O)c2c(c1)[nH]/c(=[NH]/C(F)F)/[nH]2;29/000000018;InChI=1S/C8H7F2N4O2/c9-7(10)13-8-11-4-2-1-3-5(14(15)16)6(4)12-8/h1-3,7,11-13H/b13-8-;C8H6N4O2F2;228;1.61;4.05;2.51;19.50;-190
