SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary,Dataset
NC(=O)NCc1cccc(c1)c1cc(=O)cc([nH]1)CN	No_3_236,15/000000030,"InChI=1S/C14H16N4O2/c15-7-11-5-12(19)6-13(18-11)10-3-1-2-9(4-10)8-17-14(16)20/h1-6H,7-8,15H2,(H,18,19)(H3,16,17,20)",C14H16N4O2,272,0.04,4.08,4.15,3.58,-160,2.5166759602266016,1,DRUGLIKE_MAY
Oc1cc(C#CC(=O)O[C@H](CO)CBr)cc(c1)CC	No_4_218,1/000000150,"InChI=1S/C14H15BrO4/c1-2-10-5-11(7-12(17)6-10)3-4-14(18)19-13(8-15)9-16/h5-7,13,16-17H,2,8-9H2,1H3/t13-/m0/s1",C14H15O4Br,327,3.12,4.08,4.15,3.87,-170,3.5355061564557095,1,DRUGLIKE_MAY
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)C	No_2_83,15/000000073,"InChI=1S/C11H11N3O3/c1-3-7-8(16)4-6(2)12-10(7)11-14-13-9(5-15)17-11/h3-4,15H,1,5H2,2H3,(H,12,16)",C11H11N3O3,233,1.18,4.08,6.74,22.0,-140,3.265239085932209,1,DRUGLIKE_MAY
c1c(ncc(c1I)CN)/C=C/[C@@H](CN)C	No_4_584,18/000000011,"InChI=1S/C11H16IN3/c1-8(5-13)2-3-10-4-11(12)9(6-14)7-15-10/h2-4,7-8H,5-6,13-14H2,1H3/b3-2+/t8-/m0/s1",C11H16N3I,317,1.22,4.08,4.82,3.58,-170,3.7901731503236498,1,DRUGLIKE_MAY
OC(=O)c1cc(c([nH]1)CN)C(=O)C/C(=C/CC)/C	No_3_397,5/000000119,"InChI=1S/C13H18N2O3/c1-3-4-8(2)5-12(16)9-6-10(13(17)18)15-11(9)7-14/h4,6,15H,3,5,7,14H2,1-2H3,(H,17,18)/b8-4+",C13H18N2O3,250,0.19,4.08,3.61,2.35,-140,3.2409173490688374,1,DRUGLIKE_MAY
OCc1c(=O)cc[nH]c1c1nnc(o1)C/C=C/C	No_3_508,15/000000311,"InChI=1S/C12H13N3O3/c1-2-3-4-10-14-15-12(18-10)11-8(7-16)9(17)5-6-13-11/h2-3,5-6,16H,4,7H2,1H3,(H,13,17)/b3-2+",C12H13N3O3,247,1.41,4.08,6.53,22.6,-140,3.2861104486163493,1,DRUGLIKE_MAY
OC/C=C/CC(=O)c1[nH]c2c(c1)c(c[nH]c2=O)CC	No_2_282,14/000000001,"InChI=1S/C14H16N2O3/c1-2-9-8-15-14(19)13-10(9)7-11(16-13)12(18)5-3-4-6-17/h3-4,7-8,16-17H,2,5-6H2,1H3,(H,15,19)/b4-3+",C14H16N2O3,260,0.24,4.08,1.23,21.2,-100,3.2191961133358387,1,DRUGLIKE_MAY
OCc1ncc(c(c1)c1nnco1)CO	No_2_644,10/000000001,"InChI=1S/C9H9N3O3/c13-3-6-2-10-7(4-14)1-8(6)9-12-11-5-15-9/h1-2,5,13-14H,3-4H2",C9H9N3O3,207,0.11,4.08,2.35,15.4,-120,2.994841526675115,1,DRUGLIKE_MAY
OC(=O)c1ncc([nH]1)C(=O)OCc1ccnc(c1C=C)O	No_3_175,5/000000009,"InChI=1S/C13H11N3O5/c1-2-8-7(3-4-14-11(8)17)6-21-13(20)9-5-15-10(16-9)12(18)19/h2-5H,1,6H2,(H,14,17)(H,15,16)(H,18,19)",C13H11N3O5,289,0.83,4.07,3.02,3.7,0,3.1857507822358837,1,DRUGLIKE_MAY
c1nc2c(nc1CN)[nH]cc2C(=C)C(=O)OCCCF	No_3_223,28/000000007,"InChI=1S/C13H15FN4O2/c1-8(13(19)20-4-2-3-14)10-7-17-12-11(10)16-6-9(5-15)18-12/h6-7H,1-5,15H2,(H,17,18)",C13H15N4O2F,278,0.97,4.07,1.55,20.3,-60,3.3115787074793497,1,DRUGLIKE_MAY
OC(=O)c1cc(c([nH]1)CN)C(=O)CCOCc1nnc[nH]1	No_3_740,5/000000171,"InChI=1S/C12H15N5O4/c13-4-9-7(3-8(16-9)12(19)20)10(18)1-2-21-5-11-14-6-15-17-11/h3,6,16H,1-2,4-5,13H2,(H,19,20)(H,14,15,17)",C12H15N5O4,293,-0.28,4.07,5.86,3.7,0,3.495736710393055,1,DRUGLIKE_MAY
OCc1nnc(o1)c1c(C=C)c(=O)cc([nH]1)CCC	No_2_591,15/000000085,"InChI=1S/C13H15N3O3/c1-3-5-8-6-10(18)9(4-2)12(14-8)13-16-15-11(7-17)19-13/h4,6,17H,2-3,5,7H2,1H3,(H,14,18)",C13H15N3O3,261,1.8,4.07,5.34,23.2,-140,3.21739350085398,1,DRUGLIKE_MAY
OC(=O)c1cc(c([nH]1)CN)C(=O)CCOCCCC	No_3_418,5/000000125,"InChI=1S/C13H20N2O4/c1-2-3-5-19-6-4-12(16)9-7-10(13(17)18)15-11(9)8-14/h7,15H,2-6,8,14H2,1H3,(H,17,18)",C13H20N2O4,268,0.12,4.07,5.18,2.35,-110,2.800412257133985,1,DRUGLIKE_MAY
Oc1cc(ccc1CC#CCO)[C@@H](CCC)N	No_1_358,25/000000023,"InChI=1S/C14H19NO2/c1-2-5-13(15)12-8-7-11(14(17)10-12)6-3-4-9-16/h7-8,10,13,16-17H,2,5-6,9,15H2,1H3/t13-/m1/s1",C14H19NO2,233,1.64,4.06,-0.09,3.58,-170,3.2273657247730076,1,DRUGLIKE_MAY
