SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical,SA_Score,SA_Score_Binary
Oc1cc(O)cc(c1)C#C[C@@H](CCCO)CCN,23/000000199,"InChI=1S/C14H19NO3/c15-6-5-11(2-1-7-16)3-4-12-8-13(17)10-14(18)9-12/h8-11,16-18H,1-2,5-7,15H2/t11-/m1/s1",C14H19NO3,249.0,1.39,4.62,6.11,15.0,-150.0,3.558456958449735,1
Oc1cc(C#C[C@@H](CCO)C=C)cc(c1Br)CNOC,23/000000174,"InChI=1S/C15H18BrNO3/c1-3-11(6-7-18)4-5-12-8-13(10-17-20-2)15(16)14(19)9-12/h3,8-9,11,17-19H,1,6-7,10H2,2H3/t11-/m0/s1",C15H18NO3Br,340.0,3.23,4.62,2.37,18.3,-170.0,4.157988376800307,0
OC(=O)c1nc(c(o1)C/C=C/[C@@H](N1N=CCC1=O)C=C)CN,3/000000131,"InChI=1S/C14H16N4O4/c1-2-9(18-12(19)6-7-16-18)4-3-5-11-10(8-15)17-13(22-11)14(20)21/h2-4,7,9H,1,5-6,8,15H2,(H,20,21)/b4-3+/t9-/m0/s1",C14H16N4O4,304.0,-0.08,4.62,6.97,6.72,-150.0,4.759768420539911,0
O=Nc1cc(C(=O)C=C)cc(c1Br)/[NH]=c\1/[nH]nc[nH]1,12/000000593,"InChI=1S/C11H9BrN5O2/c1-2-9(18)6-3-7(10(12)8(4-6)17-19)15-11-13-5-14-16-11/h2-5,15-16H,1H2,(H,13,14)/b15-11+",C11H8N5O2Br,322.0,2.66,4.62,5.5,21.9,0.0,,0
Oc1cc(cc(c1)C(=C)CN)N1C(=O)NCC1,28/000000233,"InChI=1S/C12H15N3O2/c1-8(7-13)9-4-10(6-11(16)5-9)15-3-2-14-12(15)17/h4-6,16H,1-3,7,13H2,(H,14,17)",C12H15N3O2,233.0,-0.0,4.61,2.62,15.0,-140.0,2.9088096260304095,1
Oc1cccc(c1)C#C[C@@H](CCO)C=C,23/000000011,"InChI=1S/C13H14O2/c1-2-11(8-9-14)6-7-12-4-3-5-13(15)10-12/h2-5,10-11,14-15H,1,8-9H2/t11-/m0/s1",C13H14O2,202.0,2.38,4.61,2.95,12.8,-150.0,3.5009471787342648,1
OC/C(=C\C=C/N(=O)=O)/C(=O)c1cc(N=O)c(cc1O)Br,12/000000512,"InChI=1S/C12H9BrN2O6/c13-9-5-11(17)8(4-10(9)14-19)12(18)7(6-16)2-1-3-15(20)21/h1-5,16-17H,6H2/b3-1-,7-2+",C12H9N2O6Br,357.0,1.11,4.61,3.7,3.7,-90.0,3.774454884168433,1
O=Nc1c(Br)c(Cl)cc(c1)C(=O)[C@@H](CCCO)O,12/000000383,"InChI=1S/C11H11BrClNO4/c12-10-7(13)4-6(5-8(10)14-18)11(17)9(16)2-1-3-15/h4-5,9,15-16H,1-3H2/t9-/m1/s1",C11H11NO4ClBr,336.0,1.9,4.61,2.62,2.35,-170.0,3.524383881526658,1
O=NC(=O)c1cc(N)c(c(c1)[C@H](C/C=C/CC1=CCCC1)S)Br,12/000000353,"InChI=1S/C17H19BrN2O2S/c18-16-13(9-12(10-14(16)19)17(21)20-22)15(23)8-4-3-7-11-5-1-2-6-11/h3-5,9-10,15,23H,1-2,6-8,19H2/b4-3+/t15-/m0/s1",C17H19N2O2SBr,395.0,3.3,4.61,5.82,23.4,-150.0,4.124183949662422,0
OC(=O)c1cc(/C=C\C)c(c(c1)ON)Br,12/000001126,"InChI=1S/C10H10BrNO3/c1-2-3-6-4-7(10(13)14)5-8(15-12)9(6)11/h2-5H,12H2,1H3,(H,13,14)/b3-2-",C10H10NO3Br,272.0,1.8,4.61,5.68,13.5,-20.0,2.9796327341885327,1
O=NC(=O)c1cc(c(c(c1)CO)Br)C[C@H](c1[nH]ccc1)Cl,12/000000790,"InChI=1S/C14H12BrClN2O3/c15-13-8(6-11(16)12-2-1-3-17-12)4-9(14(20)18-21)5-10(13)7-19/h1-5,11,17,19H,6-7H2/t11-/m1/s1",C14H12N2O3ClBr,371.0,2.58,4.61,4.74,22.0,-150.0,3.7716206966565675,1
Oc1cc(cc(c1CN)C#CCCC1=CCC1)N1C(=O)NCC1,28/000000468,"InChI=1S/C18H21N3O2/c19-12-16-14(7-2-1-4-13-5-3-6-13)10-15(11-17(16)22)21-9-8-20-18(21)23/h5,10-11,22H,1,3-4,6,8-9,12,19H2,(H,20,23)",C18H21N3O2,311.0,0.67,4.61,4.44,21.8,-140.0,3.2305078203111126,1
Oc1cc(cc(c1CCl)CCS)N1C(=O)NCC1,28/000000326,"InChI=1S/C12H15ClN2O2S/c13-7-10-8(1-4-18)5-9(6-11(10)16)15-3-2-14-12(15)17/h5-6,16,18H,1-4,7H2,(H,14,17)",C12H15N2O2SCl,286.0,1.63,4.61,5.32,16.8,-120.0,3.114970195222684,1
OC(=O)c1cc(ON)c(c(c1)CO)Br,12/000001101,"InChI=1S/C8H8BrNO4/c9-7-5(3-11)1-4(8(12)13)2-6(7)14-10/h1-2,11H,3,10H2,(H,12,13)",C8H8NO4Br,262.0,0.16,4.61,5.75,12.5,0.0,2.6853229973345503,1
OC(=O)Cc1n[nH]c(n1)c1nc(C=S)c(cc1I)C,4/000000204,"InChI=1S/C11H9IN4O2S/c1-5-2-6(12)10(13-7(5)4-19)11-14-8(15-16-11)3-9(17)18/h2,4H,3H2,1H3,(H,17,18)(H,14,15,16)",C11H9N4O2SI,388.0,1.81,4.6,7.78,22.3,-140.0,3.6496341506251095,1
Oc1cc(cc(c1Cl)CSCCl)N1C(=O)NCC1,28/000000552,"InChI=1S/C11H12Cl2N2O2S/c12-6-18-5-7-3-8(4-9(16)10(7)13)15-2-1-14-11(15)17/h3-4,16H,1-2,5-6H2,(H,14,17)",C11H12N2O2SCl2,306.0,2.14,4.6,4.27,17.9,-120.0,3.1436455798380676,1
Oc1cc(cc(c1C)C#CCCCOC)N1C(=O)NCC1,28/000000458,"InChI=1S/C16H20N2O3/c1-12-13(6-4-3-5-9-21-2)10-14(11-15(12)19)18-8-7-17-16(18)20/h10-11,19H,3,5,7-9H2,1-2H3,(H,17,20)",C16H20N2O3,288.0,1.55,4.6,2.71,19.0,-200.0,2.8875620037437724,1
S[C@@H](C/C=C/C/C=C/C)c1cc(C(=O)N=O)cc(c1Br)N,12/000000355,"InChI=1S/C15H17BrN2O2S/c1-2-3-4-5-6-7-13(21)11-8-10(15(19)18-20)9-12(17)14(11)16/h2-3,5-6,8-9,13,21H,4,7,17H2,1H3/b3-2+,6-5+/t13-/m0/s1",C15H17N2O2SBr,369.0,3.64,4.6,4.69,21.8,-200.0,4.119719160987156,0
OC(=O)c1cc(ON)c(c(c1)CCNCCc1ncccc1)Br,12/000001234,"InChI=1S/C16H18BrN3O3/c17-15-11(9-12(16(21)22)10-14(15)23-18)4-7-19-8-5-13-3-1-2-6-20-13/h1-3,6,9-10,19H,4-5,7-8,18H2,(H,21,22)",C16H18N3O3Br,380.0,1.35,4.6,5.18,3.84,0.0,2.586297406109928,1
Oc1cc(cc(c1)CCCCCCCC)N1C(=O)NCC1,28/000000487,"InChI=1S/C17H26N2O2/c1-2-3-4-5-6-7-8-14-11-15(13-16(20)12-14)19-10-9-18-17(19)21/h11-13,20H,2-10H2,1H3,(H,18,21)",C17H26N2O2,290.0,3.07,4.6,2.96,15.6,-140.0,2.309277466586016,1
Oc1c(F)cc(c(c1)c1c[nH]c(c1)C=C)N=O,6/000000090,"InChI=1S/C12H9FN2O2/c1-2-8-3-7(6-14-8)9-4-12(16)10(13)5-11(9)15-17/h2-6,14,16H,1H2",C12H9N2O2F,232.0,2.5,4.6,2.88,18.9,-140.0,3.463837121938756,1
OC(=O)c1cc(OCC=C)c(c(c1)ON)Br,12/000001158,"InChI=1S/C10H10BrNO4/c1-2-3-15-7-4-6(10(13)14)5-8(16-12)9(7)11/h2,4-5H,1,3,12H2,(H,13,14)",C10H10NO4Br,288.0,1.5,4.6,4.67,14.7,0.0,2.65311734833581,1
Oc1cc(cc(c1)CCCCCC#CC)N1C(=O)NCC1,28/000000087,"InChI=1S/C17H22N2O2/c1-2-3-4-5-6-7-8-14-11-15(13-16(20)12-14)19-10-9-18-17(19)21/h11-13,20H,4-10H2,1H3,(H,18,21)",C17H22N2O2,286.0,2.39,4.59,0.36,18.4,-140.0,2.721696697355245,1
OC(=O)c1cc(ON)c(c(c1)I)Br,12/000001106,"InChI=1S/C7H5BrINO3/c8-6-4(9)1-3(7(11)12)2-5(6)13-10/h1-2H,10H2,(H,11,12)",C7H5NO3BrI,358.0,2.04,4.59,5.02,12.4,0.0,2.8899795690133505,1
O=NC(=O)c1cc(c(c(c1)O)Br)CCC#CC[NH2+]C,12/000000863,"InChI=1S/C13H13BrN2O3/c1-15-6-4-2-3-5-9-7-10(13(18)16-19)8-11(17)12(9)14/h7-8,15,17H,3,5-6H2,1H3/p+1",C13H14N2O3Br,326.0,2.13,4.59,3.39,3.85,-20.0,4.070906044116233,0
C#CCN[C@@H](Cc1cc(C(=O)N=O)cc(c1Br)CO)Cl,12/000000773,"InChI=1S/C13H12BrClN2O3/c1-2-3-16-11(15)6-8-4-9(13(19)17-20)5-10(7-18)12(8)14/h1,4-5,11,16,18H,3,6-7H2/t11-/m0/s1",C13H12N2O3ClBr,359.0,1.95,4.59,6.55,21.8,-150.0,3.9871804047723343,1
OC(=O)Cc1nc([nH]n1)c1nc(c(cc1I)CCl)CCS,4/000000231,"InChI=1S/C12H12ClIN4O2S/c13-5-6-3-7(14)11(15-8(6)1-2-21)12-16-9(17-18-12)4-10(19)20/h3,21H,1-2,4-5H2,(H,19,20)(H,16,17,18)",C12H12N4O2SClI,438.0,2.82,4.59,6.65,23.4,-120.0,3.5831330103525927,1
Oc1cc(cc(c1C)C#CCCNC(=O)N)N1C(=O)NCC1,28/000000479,"InChI=1S/C15H18N4O3/c1-10-11(4-2-3-5-17-14(16)21)8-12(9-13(10)20)19-7-6-18-15(19)22/h8-9,20H,3,5-7H2,1H3,(H,18,22)(H3,16,17,21)",C15H18N4O3,302.0,0.01,4.59,2.83,22.2,-140.0,2.9975223483595173,1
c1cc(I)c(cc1C1=C(C(=O)C=C(C1=O)CN)CN)CN,10/000000149,"InChI=1S/C15H16IN3O2/c16-12-2-1-8(3-9(12)5-17)14-11(7-19)13(20)4-10(6-18)15(14)21/h1-4H,5-7,17-19H2",C15H16N3O2I,397.0,-0.1,4.59,6.58,5.09,-160.0,3.3131124463431005,1
ONCC(=O)c1cc(N=O)c(cc1N=O)Br,12/000000393,"InChI=1S/C8H6BrN3O4/c9-5-2-6(11-15)4(1-7(5)12-16)8(13)3-10-14/h1-2,10,14H,3H2",C8H6N3O4Br,288.0,0.97,4.59,5.03,2.48,0.0,3.777502321502179,1
Oc1ccc(c(c1CC[C@@H](CCO)C(=O)CCO)Cl)Cl,19/000000031,"InChI=1S/C14H18Cl2O4/c15-11-3-4-13(20)10(14(11)16)2-1-9(5-7-17)12(19)6-8-18/h3-4,9,17-18,20H,1-2,5-8H2/t9-/m0/s1",C14H18O4Cl2,320.0,1.72,4.59,4.73,5.09,-150.0,3.273844507336438,1
O=NC(=O)c1cc(c(c(c1)CO)Br)CNCCS,12/000000154,"InChI=1S/C11H13BrN2O3S/c12-10-8(5-13-1-2-18)3-7(11(16)14-17)4-9(10)6-15/h3-4,13,15,18H,1-2,5-6H2",C11H13N2O3SBr,333.0,1.75,4.59,7.03,18.6,0.0,3.1038914071536112,1
ONCCC#Cc1cc(cc(c1/C=C/C)O)N1C(=O)NCC1,28/000000510,"InChI=1S/C16H19N3O3/c1-2-5-14-12(6-3-4-7-18-22)10-13(11-15(14)20)19-9-8-17-16(19)21/h2,5,10-11,18,20,22H,4,7-9H2,1H3,(H,17,21)/b5-2+",C16H19N3O3,301.0,1.55,4.59,3.95,21.4,-140.0,3.430049908055242,1
OC(=O)c1cc(ON)c(c(c1)CCCCCO)Br,12/000001139,"InChI=1S/C12H16BrNO4/c13-11-8(4-2-1-3-5-15)6-9(12(16)17)7-10(11)18-14/h6-7,15H,1-5,14H2,(H,16,17)",C12H16NO4Br,318.0,1.39,4.58,6.69,2.48,0.0,2.5889331653953693,1
OC(=O)c1cc(ON)c(c(c1)CCNCCCBr)Br,12/000001383,"InChI=1S/C12H16Br2N2O3/c13-3-1-4-16-5-2-8-6-9(12(17)18)7-10(19-15)11(8)14/h6-7,16H,1-5,15H2,(H,17,18)",C12H16N2O3Br2,396.0,2.1,4.58,5.68,2.48,0.0,2.8279288251813224,1
Oc1c(ncc(c1Br)/C=C(/CC)\N)C1=C(C(=O)C=CC1=O)CCl,10/000000177,"InChI=1S/C16H14BrClN2O3/c1-2-9(19)5-8-7-20-15(16(23)14(8)17)13-10(6-18)11(21)3-4-12(13)22/h3-5,7,23H,2,6,19H2,1H3/b9-5-",C16H14N2O3ClBr,397.0,1.5,4.58,10.09,23.4,-180.0,3.6731856786810306,1
Oc1cc(cc(c1C=C)CCCCF)N1C(=O)NCC1,28/000000329,"InChI=1S/C15H19FN2O2/c1-2-13-11(5-3-4-6-16)9-12(10-14(13)19)18-8-7-17-15(18)20/h2,9-10,19H,1,3-8H2,(H,17,20)",C15H19N2O2F,278.0,2.36,4.58,5.97,18.1,-120.0,3.0119281580288,1
SCCc1cc(cc(c1C)O)N1C(=O)NCC1,28/000000313,"InChI=1S/C12H16N2O2S/c1-8-9(2-5-17)6-10(7-11(8)15)14-4-3-13-12(14)16/h6-7,15,17H,2-5H2,1H3,(H,13,16)",C12H16N2O2S,252.0,1.4,4.58,2.77,15.1,-140.0,2.9555212463250076,1
Oc1c(F)cc(c(c1)c1cc([nH]c1CO)C(=S)N)N=O,6/000000153,"InChI=1S/C12H10FN3O3S/c13-7-3-8(16-19)6(2-11(7)18)5-1-9(12(14)20)15-10(5)4-17/h1-3,15,17-18H,4H2,(H2,14,20)",C12H10N3O3SF,295.0,0.64,4.58,3.68,24.2,-140.0,3.5615363082119504,1
Oc1cc(Br)c(cc1C(=O)C(=C)C[NH2+][C@@H](C)F)N=O,12/000001091,"InChI=1S/C12H12BrFN2O3/c1-6(5-15-7(2)14)12(18)8-3-10(16-19)9(13)4-11(8)17/h3-4,7,15,17H,1,5H2,2H3/p+1/t7-/m0/s1",C12H13N2O3FBr,332.0,2.24,4.58,3.94,2.35,-190.0,4.556676937520798,0
ONCCC#Cc1cc(cc(c1C#C)O)N1C(=O)NCC1,28/000000529,"InChI=1S/C15H15N3O3/c1-2-13-11(5-3-4-6-17-21)9-12(10-14(13)19)18-8-7-16-15(18)20/h1,9-10,17,19,21H,4,6-8H2,(H,16,20)",C15H15N3O3,285.0,1.22,4.58,3.24,22.6,-120.0,3.4949974665860157,1
O=NCCCCCOc1cc(C(=O)O)cc(c1Br)ON,12/000001292,"InChI=1S/C12H15BrN2O5/c13-11-9(19-5-3-1-2-4-15-18)6-8(12(16)17)7-10(11)20-14/h6-7H,1-5,14H2,(H,16,17)",C12H15N2O5Br,347.0,1.58,4.58,5.19,19.1,0.0,2.7920061450417872,1
OC(=O)c1cc(c(c(c1)ON)Br)C[C@H]1NC1,12/000000619,"InChI=1S/C10H11BrN2O3/c11-9-5(2-7-4-13-7)1-6(10(14)15)3-8(9)16-12/h1,3,7,13H,2,4,12H2,(H,14,15)/t7-/m1/s1",C10H11N2O3Br,287.0,0.47,4.57,5.34,2.48,-150.0,3.4297864299886216,1
Oc1ccc(c(c1OCc1ccc2c(c1)SNC2)CO)O,4/000000308,"InChI=1S/C15H15NO4S/c17-7-11-12(18)3-4-13(19)15(11)20-8-9-1-2-10-6-16-21-14(10)5-9/h1-5,16-19H,6-8H2",C15H15NO4S,305.0,1.78,4.57,7.35,2.47,-40.0,3.1338851588937073,1
OC(=O)c1cc(ON)c(c(c1)C[NH3+])Br,12/000001104,"InChI=1S/C8H9BrN2O3/c9-7-5(3-10)1-4(8(12)13)2-6(7)14-11/h1-2H,3,10-11H2,(H,12,13)/p+1",C8H10N2O3Br,262.0,0.09,4.57,5.79,12.7,0.0,3.5046448268563797,1
Oc1cc(N)cc(c1)C#C[C@@H](CCCO)C=C,23/000000234,"InChI=1S/C14H17NO2/c1-2-11(4-3-7-16)5-6-12-8-13(15)10-14(17)9-12/h2,8-11,16-17H,1,3-4,7,15H2/t11-/m1/s1",C14H17NO2,231.0,1.92,4.57,5.34,14.8,-150.0,3.7965487034964127,1
OC(=O)c1cc(ON)c(c(c1)C1=COCC1=O)Br,12/000000006,"InChI=1S/C11H8BrNO5/c12-10-6(7-3-17-4-8(7)14)1-5(11(15)16)2-9(10)18-13/h1-3H,4,13H2,(H,15,16)",C11H8NO5Br,314.0,0.69,4.57,5.6,17.9,-120.0,3.3993005123341433,1
SCCc1cc(cc(c1OC)O)N1C(=O)NCC1,28/000000327,"InChI=1S/C12H16N2O3S/c1-17-11-8(2-5-18)6-9(7-10(11)15)14-4-3-13-12(14)16/h6-7,15,18H,2-5H2,1H3,(H,13,16)",C12H16N2O3S,268.0,1.09,4.57,4.42,16.3,-160.0,2.906635425991915,1
OC(=O)c1cc(N=O)c(c(c1)CO)Br,12/000000436,"InChI=1S/C8H6BrNO4/c9-7-5(3-11)1-4(8(12)13)2-6(7)10-14/h1-2,11H,3H2,(H,12,13)",C8H6NO4Br,260.0,1.16,4.57,4.98,14.1,0.0,2.8457587561703086,1
OCc1cc(C(=O)N=O)cc(c1Br)C[C@H](NCO)Cl,12/000000331,"InChI=1S/C11H12BrClN2O4/c12-10-6(3-9(13)14-5-17)1-7(11(18)15-19)2-8(10)4-16/h1-2,9,14,16-17H,3-5H2/t9-/m0/s1",C11H12N2O4ClBr,351.0,1.11,4.56,4.65,19.0,-150.0,3.937733009918989,1
Oc1[nH]nc(c1)c1cc(cnc1CO)/C=C/c1c(=O)[nH][nH]c1,7/000000026,"InChI=1S/C14H13N5O3/c20-7-12-10(11-4-13(21)18-17-11)3-8(5-15-12)1-2-9-6-16-19-14(9)22/h1-6,20H,7H2,(H2,16,19,22)(H2,17,18,21)/b2-1+",C14H13N5O3,299.0,0.86,4.56,2.44,24.0,-120.0,3.6028859945493945,1
O[C@H](Cc1cc(C(=O)N=O)cc(c1Br)O)C,12/000000052,"InChI=1S/C10H10BrNO4/c1-5(13)2-6-3-7(10(15)12-16)4-8(14)9(6)11/h3-5,13-14H,2H2,1H3/t5-/m0/s1",C10H10NO4Br,288.0,1.78,4.56,3.65,3.85,-170.0,3.4314493484654927,1
C1=C(C(=O)C(=CC1=O)c1ccc(cc1CCl)C[NH3+])CN,10/000000164,"InChI=1S/C15H15ClN2O2/c16-6-10-3-9(7-17)1-2-13(10)14-5-12(19)4-11(8-18)15(14)20/h1-5H,6-8,17-18H2/p+1",C15H16N2O2Cl,291.0,0.26,4.56,5.21,2.35,-160.0,3.603748242943885,1
OC(=O)Cc1n[nH]c(n1)c1nc(C=C)ccc1I,4/000000008,"InChI=1S/C11H9IN4O2/c1-2-6-3-4-7(12)10(13-6)11-14-8(15-16-11)5-9(17)18/h2-4H,1,5H2,(H,17,18)(H,14,15,16)",C11H9N4O2I,356.0,2.15,4.56,6.09,19.6,-120.0,3.3066674259919155,1
Oc1cc(SC/C=C/CC)cc(c1)N1C(=O)NCC1,28/000000061,"InChI=1S/C14H18N2O2S/c1-2-3-4-7-19-13-9-11(8-12(17)10-13)16-6-5-15-14(16)18/h3-4,8-10,17H,2,5-7H2,1H3,(H,15,18)/b4-3+",C14H18N2O2S,278.0,2.1,4.56,3.61,17.3,-140.0,2.935600225575799,1
Oc1cc(I)c(cc1N(=O)=O)[C@H](/C=C\C)N,5/000000057,"InChI=1S/C10H11IN2O3/c1-2-3-8(12)6-4-9(13(15)16)10(14)5-7(6)11/h2-5,8,14H,12H2,1H3/b3-2-/t8-/m0/s1",C10H11N2O3I,334.0,2.49,4.56,6.93,2.61,-170.0,3.756744952861097,1
OC(=O)Cc1ccc(cc1)NC(=S)N,29/000000052,"InChI=1S/C9H10N2O2S/c10-9(14)11-7-3-1-6(2-4-7)5-8(12)13/h1-4H,5H2,(H,12,13)(H3,10,11,14)",C9H10N2O2S,210.0,0.66,4.56,1.55,2.22,-60.0,1.8320830148419347,1
OC(=O)c1cc(c(c(c1)ON)Br)CC#CCC=C,12/000001315,"InChI=1S/C13H12BrNO3/c1-2-3-4-5-6-9-7-10(13(16)17)8-11(18-15)12(9)14/h2,7-8H,1,3,6,15H2,(H,16,17)",C13H12NO3Br,310.0,2.11,4.56,7.18,2.48,0.0,3.3729419566041603,1
Oc1cc(C#C[C@@H](CCO)C=C)cc(c1)COCCCN,23/000000069,"InChI=1S/C17H23NO3/c1-2-14(6-8-19)4-5-15-10-16(12-17(20)11-15)13-21-9-3-7-18/h2,10-12,14,19-20H,1,3,6-9,13,18H2/t14-/m0/s1",C17H23NO3,289.0,1.67,4.56,1.53,17.8,-200.0,3.624822049891293,1
O[C@@H](CC[NH2+]C)Cc1cc(C(=O)N=O)cc(c1Br)O,12/000000340,"InChI=1S/C12H15BrN2O4/c1-14-3-2-9(16)5-7-4-8(12(18)15-19)6-10(17)11(7)13/h4,6,9,14,16-17H,2-3,5H2,1H3/p+1/t9-/m0/s1",C12H16N2O4Br,332.0,1.33,4.56,2.89,3.85,-170.0,4.332945679602247,0
OC(=O)Cc1n[nH]c(n1)c1nc(C=C)c(cc1I)C,4/000000191,"InChI=1S/C12H11IN4O2/c1-3-8-6(2)4-7(13)11(14-8)12-15-9(16-17-12)5-10(18)19/h3-4H,1,5H2,2H3,(H,18,19)(H,15,16,17)",C12H11N4O2I,370.0,2.37,4.56,6.15,20.2,-140.0,3.464897168376588,1
Oc1cc(cc(c1)CCCCCC)N1C(=O)NCC1,28/000000228,"InChI=1S/C15H22N2O2/c1-2-3-4-5-6-12-9-13(11-14(18)10-12)17-8-7-16-15(17)19/h9-11,18H,2-8H2,1H3,(H,16,19)",C15H22N2O2,262.0,2.35,4.56,1.37,14.4,-140.0,2.3121412512168256,1
OC(=O)Cc1nc([nH]n1)c1nc(ccc1I)/C=C/COCCO,4/000000124,"InChI=1S/C14H15IN4O4/c15-10-4-3-9(2-1-6-23-7-5-20)16-13(10)14-17-11(18-19-14)8-12(21)22/h1-4,20H,5-8H2,(H,21,22)(H,17,18,19)/b2-1+",C14H15N4O4I,430.0,1.23,4.56,5.78,23.8,-160.0,3.29805361912768,1
N[C@@H](Nc1c(Br)c(N=O)cc(c1)C(=O)[C@@H]1OCCNC1)N,12/000000670,"InChI=1S/C12H16BrN5O3/c13-10-7(17-12(14)15)3-6(4-8(10)18-20)11(19)9-5-16-1-2-21-9/h3-4,9,12,16-17H,1-2,5,14-15H2/t9-/m1/s1",C12H14N5O3Br,356.0,-0.11,4.55,3.01,22.0,-170.0,3.9328854181419786,1
Oc1c(F)ccc(c1)C#C[C@@H](CO)c1n[nH]c(=O)[nH]1,23/000000045,"InChI=1S/C12H10FN3O3/c13-9-4-2-7(5-10(9)18)1-3-8(6-17)11-14-12(19)16-15-11/h2,4-5,8,17-18H,6H2,(H2,14,15,16,19)/t8-/m0/s1",C12H10N3O3F,263.0,1.09,4.55,4.2,21.4,-150.0,3.7910707372305232,1
OC(=O)c1oc(c(n1)CO)CC#C/C(=C\CO)/CCC,3/000000302,"InChI=1S/C14H17NO5/c1-2-4-10(7-8-16)5-3-6-12-11(9-17)15-13(20-12)14(18)19/h7,16-17H,2,4,6,8-9H2,1H3,(H,18,19)/b10-7-",C14H17NO5,279.0,0.02,4.55,6.48,23.2,-170.0,3.8077146765103187,1
O[C@@H](c1cnc(nc1)CC(=O)O)C#Cc1cc(S)c(cc1Br)S,29/000000051,"InChI=1S/C15H11BrN2O3S2/c16-10-4-13(23)12(22)3-8(10)1-2-11(19)9-6-17-14(18-7-9)5-15(20)21/h3-4,6-7,11,19,22-23H,5H2,(H,20,21)/t11-/m1/s1",C15H11N2O3S2Br,411.0,2.22,4.55,4.38,3.7,-170.0,4.018447239497588,0
Oc1cc(OCC)cc(c1)NC(=O)c1cc(S)cc(c1Br)S,29/000000029,"InChI=1S/C15H14BrNO3S2/c1-2-20-10-4-8(3-9(18)5-10)17-15(19)12-6-11(21)7-13(22)14(12)16/h3-7,18,21-22H,2H2,1H3,(H,17,19)",C15H14NO3S2Br,400.0,4.48,4.55,3.65,4.94,-76.0,2.8381825879559877,1
OC(=O)c1cc(c(c(c1)ON)Br)CC=C,12/000000566,"InChI=1S/C10H10BrNO3/c1-2-3-6-4-7(10(13)14)5-8(15-12)9(6)11/h2,4-5H,1,3,12H2,(H,13,14)",C10H10NO3Br,272.0,1.63,4.55,5.07,2.48,0.0,2.8655611957269933,1
C1=C(C(=O)C(=CC1=O)c1ccc(c(c1)CCl)C[NH3+])CN,10/000000197,"InChI=1S/C15H15ClN2O2/c16-6-11-3-9(1-2-10(11)7-17)14-5-13(19)4-12(8-18)15(14)20/h1-5H,6-8,17-18H2/p+1",C15H16N2O2Cl,291.0,0.26,4.55,4.65,2.35,-160.0,3.557831879307521,1
Oc1cc(cc(c1C=S)C#CCC)N1C(=O)NCC1,28/000000383,"InChI=1S/C14H14N2O2S/c1-2-3-4-10-7-11(8-13(17)12(10)9-19)16-6-5-15-14(16)18/h7-9,17H,2,5-6H2,1H3,(H,15,18)",C14H14N2O2S,274.0,1.53,4.55,5.06,20.3,-140.0,3.3807049667465776,1
Oc1cc(cc(c1C)C#CCC)N1C(=O)NCC1,28/000000077,"InChI=1S/C14H16N2O2/c1-3-4-5-11-8-12(9-13(17)10(11)2)16-7-6-15-14(16)18/h8-9,17H,3,6-7H2,1-2H3,(H,15,18)",C14H16N2O2,244.0,1.81,4.55,1.61,16.6,-200.0,2.9830717336842234,1
OCC(=O)c1cc(O)c(c(c1)N=O)Br,12/000000887,"InChI=1S/C8H6BrNO4/c9-8-5(10-14)1-4(2-6(8)12)7(13)3-11/h1-2,11-12H,3H2",C8H6NO4Br,260.0,0.76,4.55,3.5,2.35,0.0,3.083867695879249,1
O=NC(=O)c1cc(c(c(c1)CO)Br)CONC(=O)C=C,12/000000049,"InChI=1S/C12H11BrN2O5/c1-2-10(17)15-20-6-9-4-7(12(18)14-19)3-8(5-16)11(9)13/h2-4,16H,1,5-6H2,(H,15,17)",C12H11N2O5Br,343.0,1.42,4.55,5.52,21.1,0.0,3.263413231288874,1
C#CC[NH2+]CC#CCCc1cc(C(=O)N=O)cc(c1Br)O,12/000000769,"InChI=1S/C15H13BrN2O3/c1-2-7-17-8-5-3-4-6-11-9-12(15(20)18-21)10-13(19)14(11)16/h1,9-10,17,19H,4,6-8H2/p+1",C15H14N2O3Br,350.0,2.4,4.55,4.71,5.21,-30.0,4.293170941387077,0
Oc1cc(Br)c(cc1C(=O)/C(=C/CCC)/CN)N=O,12/000000499,"InChI=1S/C13H15BrN2O3/c1-2-3-4-8(7-15)13(18)9-5-11(16-19)10(14)6-12(9)17/h4-6,17H,2-3,7,15H2,1H3/b8-4+",C13H15N2O3Br,327.0,2.05,4.55,3.62,2.35,-40.0,3.39877473537972,1
OC[C@@H](c1n[nH]c(=O)[nH]1)C#Cc1cc(O)cc(c1)O,23/000000092,"InChI=1S/C12H11N3O4/c16-6-8(11-13-12(19)15-14-11)2-1-7-3-9(17)5-10(18)4-7/h3-5,8,16-18H,6H2,(H2,13,14,15,19)/t8-/m0/s1",C12H11N3O4,261.0,0.53,4.55,3.65,19.9,-150.0,3.9226405485512785,1
OC(=O)c1cc(c(c(c1)ON)Br)CC(=O)CCCl,12/000001176,"InChI=1S/C11H11BrClNO4/c12-10-6(4-8(15)1-2-13)3-7(11(16)17)5-9(10)18-14/h3,5H,1-2,4,14H2,(H,16,17)",C11H11NO4ClBr,336.0,1.26,4.55,5.78,2.64,0.0,2.9376288875303764,1
