SMILES,Name,InChI,Formula,MW,LogP,pKd,Structure,Synthesize,Chemical
OCc1nc(oc1c1n[nH]c(=O)cc1)COCCCC,15/000000170,"InChI=1S/C13H17N3O4/c1-2-3-6-19-8-12-14-10(7-17)13(20-12)9-4-5-11(18)16-15-9/h4-5,17H,2-3,6-8H2,1H3,(H,16,18)",C13H17N3O4,279,0.38,4.42,5.39,23.4,-140
C#CCCCc1oc(c(n1)CO)c1n[nH]c(=O)cc1,15/000000133,"InChI=1S/C13H13N3O3/c1-2-3-4-5-12-14-10(8-17)13(19-12)9-6-7-11(18)16-15-9/h1,6-7,17H,3-5,8H2,(H,16,18)",C13H13N3O3,259,0.37,4.42,3.05,25.0,-120
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C=C/COC,15/000000229,"InChI=1S/C14H17N3O4/c1-20-8-4-2-3-5-13-15-11(9-18)14(21-13)10-6-7-12(19)17-16-10/h2,4,6-7,18H,3,5,8-9H2,1H3,(H,17,19)/b4-2+",C14H17N3O4,291,0.15,4.42,3.03,25.0,-140
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)CC=C,15/000000163,"InChI=1S/C12H13N3O3/c1-3-4-10-13-9(6-16)11(18-10)8-5-7(2)12(17)15-14-8/h3,5,16H,1,4,6H2,2H3,(H,15,17)",C12H13N3O3,247,0.33,4.42,3.59,22.6,-140
OCc1ccc2c(c1)C=C/C/2=C\c1noc(c1)CCOC(=O)CN,17/000000024,"InChI=1S/C18H18N2O4/c19-10-18(22)23-6-5-16-9-15(20-24-16)8-14-3-2-13-7-12(11-21)1-4-17(13)14/h1-4,7-9,21H,5-6,10-11,19H2/b14-8+",C18H18N2O4,326,1.16,4.42,2.74,23.6,-60
Oc1cccc(c1C=C)NCCn1cnc2c1cnc(n2)C[NH2+]C,13/000000019,"InChI=1S/C17H20N6O/c1-3-12-13(5-4-6-15(12)24)19-7-8-23-11-21-17-14(23)9-20-16(22-17)10-18-2/h3-6,9,11,18-19,24H,1,7-8,10H2,2H3/p+1",C17H21N6O,325,1.22,4.42,2.18,19.5,-100
OC(=O)[C@@H](C1=CC(=O)CO1)c1nnc(o1)/C=C(/CCCN)\C,1/000000033,"InChI=1S/C14H17N3O5/c1-8(3-2-4-15)5-11-16-17-13(22-11)12(14(19)20)10-6-9(18)7-21-10/h5-6,12H,2-4,7,15H2,1H3,(H,19,20)/b8-5+/t12-/m0/s1",C14H17N3O5,307,0.02,4.41,6.56,6.77,-170
OC(=O)[C@@H](C1=C(C(=O)CO1)COC)c1nnc(o1)/C=C/CCCN,1/000000031,"InChI=1S/C15H19N3O6/c1-22-7-9-10(19)8-23-13(9)12(15(20)21)14-18-17-11(24-14)5-3-2-4-6-16/h3,5,12H,2,4,6-8,16H2,1H3,(H,20,21)/b5-3+/t12-/m0/s1",C15H19N3O6,337,-0.21,4.4,8.33,5.09,-170
OC(=O)c1c(O)noc1C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O,4/000000013,"InChI=1S/C13H13NO8/c15-5-6-1-3-8(21-6)7(12(17)18)2-4-9-10(13(19)20)11(16)14-22-9/h2-3,6,15H,1,4-5H2,(H,14,16)(H,17,18)(H,19,20)/b7-2+/t6-/m0/s1",C13H12NO8,310,-0.27,4.4,8.03,5.35,-150
Oc1cccc(c1)[C@H](N)C#Cc1cc(Cl)ccc1Cl,1/000000017,"InChI=1S/C15H11Cl2NO/c16-12-5-6-14(17)10(8-12)4-7-15(18)11-2-1-3-13(19)9-11/h1-3,5-6,8-9,15,19H,18H2/t15-/m1/s1",C15H11NOCl2,291,4.22,4.4,7.45,15.8,-168
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/C[NH2+]C,15/000000070,"InChI=1S/C12H14N4O3/c1-13-6-2-3-11-14-9(7-17)12(19-11)8-4-5-10(18)16-15-8/h2-5,13,17H,6-7H2,1H3,(H,16,18)/p+1/b3-2+",C12H15N4O3,263,-0.35,4.39,2.99,24.0,-140
OCC1=C[C@@H](CC=C1)C(=O)c1ncc(c(c1)CO)Cl,19/000000016,"InChI=1S/C14H14ClNO3/c15-12-6-16-13(5-11(12)8-18)14(19)10-3-1-2-9(4-10)7-17/h1-2,4-6,10,17-18H,3,7-8H2/t10-/m1/s1",C14H14NO3Cl,279,0.05,4.39,6.14,2.35,-150
Oc1noc(c1COCC)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O,4/000000073,"InChI=1S/C15H19NO7/c1-2-21-8-11-13(23-16-14(11)18)6-4-10(15(19)20)12-5-3-9(7-17)22-12/h4-5,9,17H,2-3,6-8H2,1H3,(H,16,18)(H,19,20)/b10-4+/t9-/m0/s1",C15H18NO7,324,0.25,4.39,9.49,6.58,-170
c1c(I)cc(c(c1)/C=C/[C@H](CC[NH3+])C(=O)CN)N,13/000000034,"InChI=1S/C13H18IN3O/c14-11-4-3-9(12(17)7-11)1-2-10(5-6-15)13(18)8-16/h1-4,7,10H,5-6,8,15-17H2/p+1/b2-1+/t10-/m1/s1",C13H19N3OI,360,0.84,4.39,3.75,2.22,-150
OC(=O)[C@@H](C1=CC(=O)CO1)c1nnc(o1)/C=C/CCCN,1/000000021,"InChI=1S/C13H15N3O5/c14-5-3-1-2-4-10-15-16-12(21-10)11(13(18)19)9-6-8(17)7-20-9/h2,4,6,11H,1,3,5,7,14H2,(H,18,19)/b4-2+/t11-/m0/s1",C13H15N3O5,293,0.17,4.38,5.87,5.09,-150
c1nc(ncc1/C=C/c1ccc(c(c1)Cl)C)C(=O)c1n[nH]c(=[NH2])[nH]1,12/000000008,"InChI=1S/C16H14ClN6O/c1-9-2-3-10(6-12(9)17)4-5-11-7-19-14(20-8-11)13(24)15-21-16(18)23-22-15/h2-8,23H,18H2,1H3,(H,21,22)/b5-4+",C16H13N6OCl,340,2.1,4.38,4.86,3.58,-20
c1ccc(cc1/C=C/c1cnc(nc1C)C(=O)c1n[nH]c(=[NH2])[nH]1)Cl,12/000000026,"InChI=1S/C16H14ClN6O/c1-9-11(6-5-10-3-2-4-12(17)7-10)8-19-14(20-9)13(24)15-21-16(18)23-22-15/h2-8,23H,18H2,1H3,(H,21,22)/b6-5+",C16H13N6OCl,340,2.19,4.38,5.3,3.58,-20
OCc1nc(oc1c1n[nH]c(=O)cc1)C[NH2+]CC=C,15/000000154,"InChI=1S/C12H14N4O3/c1-2-5-13-6-11-14-9(7-17)12(19-11)8-3-4-10(18)16-15-8/h2-4,13,17H,1,5-7H2,(H,16,18)/p+1",C12H15N4O3,263,-0.35,4.38,2.38,24.0,-120
NCc1nc(oc1c1n[nH]c(=O)c(c1)C)/C=C/CCCC,15/000000124,"InChI=1S/C15H20N4O2/c1-3-4-5-6-7-13-17-12(9-16)14(21-13)11-8-10(2)15(20)19-18-11/h6-8H,3-5,9,16H2,1-2H3,(H,19,20)/b7-6+",C15H20N4O2,288,1.41,4.37,3.57,24.6,-200
Oc1noc(c1CCl)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O,4/000000056,"InChI=1S/C13H14ClNO6/c14-5-9-11(21-15-12(9)17)4-2-8(13(18)19)10-3-1-7(6-16)20-10/h2-3,7,16H,1,4-6H2,(H,15,17)(H,18,19)/b8-2+/t7-/m0/s1",C13H13NO6Cl,314,0.58,4.37,8.66,3.84,-150
Oc1noc(c1CCC)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O,4/000000082,"InChI=1S/C15H19NO6/c1-2-3-10-13(22-16-14(10)18)7-5-11(15(19)20)12-6-4-9(8-17)21-12/h5-6,9,17H,2-4,7-8H2,1H3,(H,16,18)(H,19,20)/b11-5+/t9-/m0/s1",C15H18NO6,308,0.95,4.37,9.19,5.21,-170
OCc1occ(c1c1n[nH]c(=O)cc1)C=C,15/000000280,"InChI=1S/C11H10N2O3/c1-2-7-6-16-9(5-14)11(7)8-3-4-10(15)13-12-8/h2-4,6,14H,1,5H2,(H,13,15)",C11H10N2O3,218,0.4,4.35,4.05,20.0,-120
Oc1c(Nc2ccc(cc2)[C@H](C#CC)O)cc(cc1)CCl,13/000000018,"InChI=1S/C17H16ClNO2/c1-2-3-16(20)13-5-7-14(8-6-13)19-15-10-12(11-18)4-9-17(15)21/h4-10,16,19-21H,11H2,1H3/t16-/m0/s1",C17H16NO2Cl,301,3.0,4.35,5.1,16.5,-170
OCC[C@@H](NCc1cccc(c1)Cl)/C=C/CN,16/000000002,"InChI=1S/C13H19ClN2O/c14-12-4-1-3-11(9-12)10-16-13(6-8-17)5-2-7-15/h1-5,9,13,16-17H,6-8,10,15H2/b5-2+/t13-/m0/s1",C13H19N2OCl,254,1.73,4.35,4.2,2.22,-150
OCc1nc(oc1c1n[nH]c(=O)c(c1)CC)CCCCCCC,15/000000270,"InChI=1S/C17H25N3O3/c1-3-5-6-7-8-9-15-18-14(11-21)16(23-15)13-10-12(4-2)17(22)20-19-13/h10,21H,3-9,11H2,1-2H3,(H,20,22)",C17H25N3O3,319,2.19,4.34,2.28,24.6,-200
Oc1noc(c1C)C/C=C(\C1=CC[C@H](O1)CO)/C(=O)O,4/000000064,"InChI=1S/C13H15NO6/c1-7-10(20-14-12(7)16)5-3-9(13(17)18)11-4-2-8(6-15)19-11/h3-4,8,15H,2,5-6H2,1H3,(H,14,16)(H,17,18)/b9-3+/t8-/m0/s1",C13H14NO6,280,0.34,4.34,8.12,3.72,-170
OCc1nc(oc1c1n[nH]c(=O)c(c1)CCF)CC,15/000000232,"InChI=1S/C12H14FN3O3/c1-2-10-14-9(6-17)11(19-10)8-5-7(3-4-13)12(18)16-15-8/h5,17H,2-4,6H2,1H3,(H,16,18)",C12H14N3O3F,267,0.61,4.34,2.65,24.3,-180
OCc1nc(oc1c1n[nH]c(=O)c(c1)CCC)C=C,15/000000151,"InChI=1S/C13H15N3O3/c1-3-5-8-6-9(15-16-13(8)18)12-10(7-17)14-11(4-2)19-12/h4,6,17H,2-3,5,7H2,1H3,(H,16,18)",C13H15N3O3,261,0.8,4.34,2.44,23.2,-180
OC(=O)[C@@](c1nnco1)(N)C#Cc1cc[nH]c1,25/000000003,"InChI=1S/C10H8N4O3/c11-10(9(15)16,8-14-13-6-17-8)3-1-7-2-4-12-5-7/h2,4-6,12H,11H2,(H,15,16)/t10-/m1/s1",C10H8N4O3,232,0.66,4.33,3.12,24.6,-150
OC(=O)c1[nH]ncc1c1ccc(cc1C(=O)O)F,3/000000004,"InChI=1S/C11H7FN2O4/c12-5-1-2-6(7(3-5)10(15)16)8-4-13-14-9(8)11(17)18/h1-4H,(H,13,14)(H,15,16)(H,17,18)",C11H6N2O4F,249,1.61,4.33,5.42,2.35,-120
OCC1=C[C@@H](CC=C1CF)C(=O)c1ncc(c(c1)CO)Cl,19/000000036,"InChI=1S/C15H15ClFNO3/c16-13-6-18-14(4-12(13)8-20)15(21)9-1-2-10(5-17)11(3-9)7-19/h2-4,6,9,19-20H,1,5,7-8H2/t9-/m1/s1",C15H15NO3FCl,311,0.29,4.32,6.46,3.7,-150
O[C@@H](C/C=C/c1cc(Cl)ccc1O)C,22/000000004,"InChI=1S/C11H13ClO2/c1-8(13)3-2-4-9-7-10(12)5-6-11(9)14/h2,4-8,13-14H,3H2,1H3/b4-2+/t8-/m1/s1",C11H13O2Cl,212,2.65,4.32,5.22,3.72,-170
Oc1cccc2c1[nH]/c(=[NH]\CC(=O)C)/[nH]2,5/000000008,"InChI=1S/C10H12N3O2/c1-6(14)5-11-10-12-7-3-2-4-8(15)9(7)13-10/h2-4,11-13,15H,5H2,1H3/b11-10-",C10H11N3O2,205,0.38,4.32,-0.17,13.5,-100
OC[C@H]1OC(=CC1)/C(=C\Cc1onc(c1CC(=O)N)O)/CF,4/000000009,"InChI=1S/C14H17FN2O5/c15-6-8(11-4-2-9(7-18)21-11)1-3-12-10(5-13(16)19)14(20)17-22-12/h1,4,9,18H,2-3,5-7H2,(H2,16,19)(H,17,20)/b8-1-/t9-/m0/s1",C14H17N2O5F,312,-0.03,4.32,8.97,5.35,-150
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)C=C,15/000000182,"InChI=1S/C11H11N3O3/c1-3-9-12-8(5-15)10(17-9)7-4-6(2)11(16)14-13-7/h3-4,15H,1,5H2,2H3,(H,14,16)",C11H11N3O3,233,0.19,4.31,2.4,22.0,-140
c1nc(c(o1)C[NH3+])CC/C(=C/Cc1nonc1)/CN,28/000000006,"InChI=1S/C12H17N5O2/c13-5-9(1-3-10-7-16-19-17-10)2-4-11-12(6-14)18-8-15-11/h1,7-8H,2-6,13-14H2/p+1/b9-1-",C12H18N5O2,264,-0.27,4.31,2.01,3.58,-20
OCc1occ(c1c1n[nH]c(=O)c(c1)CNC)C=C,15/000000286,"InChI=1S/C13H15N3O3/c1-3-8-7-19-11(6-17)12(8)10-4-9(5-14-2)13(18)16-15-10/h3-4,7,14,17H,1,5-6H2,2H3,(H,16,18)",C13H15N3O3,261,-0.17,4.31,4.0,22.6,-160
OCc1nc(oc1c1n[nH]c(=O)cc1)COCCC,15/000000166,"InChI=1S/C12H15N3O4/c1-2-5-18-7-11-13-9(6-16)12(19-11)8-3-4-10(17)15-14-8/h3-4,16H,2,5-7H2,1H3,(H,15,17)",C12H15N3O4,265,0.02,4.3,4.96,22.8,-140
OCC1=C(/C=C/[C@@](c2ccccc2)(N)O)C(=O)CO1,1/000000018,"InChI=1S/C14H15NO4/c15-14(18,10-4-2-1-3-5-10)7-6-11-12(17)9-19-13(11)8-16/h1-7,16,18H,8-9,15H2/b7-6+/t14-/m1/s1",C14H15NO4,261,-0.18,4.3,4.3,3.58,-150
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)CC#C,15/000000106,"InChI=1S/C12H11N3O3/c1-3-4-10-13-9(6-16)11(18-10)8-5-7(2)12(17)15-14-8/h1,5,16H,4,6H2,2H3,(H,15,17)",C12H11N3O3,245,-0.02,4.3,3.26,24.4,-140
OC(=O)c1nn(cn1)C(=O)Cc1nnc[nH]1,30/000000001,"InChI=1S/C7H6N6O3/c14-5(1-4-8-2-10-11-4)13-3-9-6(12-13)7(15)16/h2-3H,1H2,(H,15,16)(H,8,10,11)",C7H6N6O3,222,0.01,4.3,0.39,2.22,-60
OCN[C@@]1(c2ccc([nH]2)CN)C=C(C1)/C=C/c1cocc1,20/000000008,"InChI=1S/C16H19N3O2/c17-9-14-3-4-15(19-14)16(18-11-20)7-13(8-16)2-1-12-5-6-21-10-12/h1-7,10,18-20H,8-9,11,17H2/b2-1+/t16-/m0/s1",C16H19N3O2,285,-0.19,4.29,2.0,23.0,-190
c1c(Cl)cc(c(c1)Cl)C#C[C@@H](CCn1cc[nH]c1=[NH2])N,1/000000039,"InChI=1S/C14H15Cl2N4/c15-11-2-4-13(16)10(9-11)1-3-12(17)5-7-20-8-6-19-14(20)18/h2,4,6,8-9,12,19H,5,7,17-18H2/t12-/m0/s1",C14H14N4Cl2,308,3.0,4.27,6.52,5.08,-150
O[C@@H](CNCC#Cc1cc(Cl)cc(c1)Cl)C,10/000000024,"InChI=1S/C12H13Cl2NO/c1-9(16)8-15-4-2-3-10-5-11(13)7-12(14)6-10/h5-7,9,15-16H,4,8H2,1H3/t9-/m1/s1",C12H13NOCl2,257,3.19,4.26,2.19,2.48,-170
OCc1nc(oc1c1n[nH]c(=O)c(c1)CC)CC,15/000000279,"InChI=1S/C12H15N3O3/c1-3-7-5-8(14-15-12(7)17)11-9(6-16)13-10(4-2)18-11/h5,16H,3-4,6H2,1-2H3,(H,15,17)",C12H15N3O3,249,0.4,4.26,2.43,21.6,-200
c1c(F)cc(c(c1)c1cn[nH]c1CN)C(=O)O,3/000000003,"InChI=1S/C11H10FN3O2/c12-6-1-2-7(8(3-6)11(16)17)9-5-14-15-10(9)4-13/h1-3,5H,4,13H2,(H,14,15)(H,16,17)",C11H9N3O2F,234,1.12,4.26,5.73,2.22,-120
OCc1nc(oc1c1n[nH]c(=O)cc1)CC[NH2+]CCBr,15/000000193,"InChI=1S/C12H15BrN4O3/c13-4-6-14-5-3-11-15-9(7-18)12(20-11)8-1-2-10(19)17-16-8/h1-2,14,18H,3-7H2,(H,17,19)/p+1",C12H16N4O3Br,344,0.3,4.25,3.05,24.7,-120
OCc1ccc2c(c1)C=C/C/2=C\c1noc(c1)CCCCC[NH3+],17/000000026,"InChI=1S/C19H22N2O2/c20-9-3-1-2-4-18-12-17(21-23-18)11-16-7-6-15-10-14(13-22)5-8-19(15)16/h5-8,10-12,22H,1-4,9,13,20H2/p+1/b16-11+",C19H23N2O2,311,2.54,4.25,4.49,20.8,-60
OC(=O)[C@H]1OC(=CC1)/C(=C\Cc1onc(c1CCCC)O)/CF,4/000000038,"InChI=1S/C16H20FNO5/c1-2-3-4-11-13(23-18-15(11)19)6-5-10(9-17)12-7-8-14(22-12)16(20)21/h5,7,14H,2-4,6,8-9H2,1H3,(H,18,19)(H,20,21)/b10-5-/t14-/m0/s1",C16H20NO5F,325,2.62,4.25,8.4,5.35,-170
OCc1nc(oc1c1n[nH]c(=O)cc1)/C=C/CN(C)C,15/000000080,"InChI=1S/C13H16N4O3/c1-17(2)7-3-4-12-14-10(8-18)13(20-12)9-5-6-11(19)16-15-9/h3-6,18H,7-8H2,1-2H3,(H,16,19)/b4-3+",C13H16N4O3,276,-0.12,4.24,4.57,24.6,-200
OCc1nc(oc1c1n[nH]c(=O)cc1)CCCCF,15/000000259,"InChI=1S/C12H14FN3O3/c13-6-2-1-3-11-14-9(7-17)12(19-11)8-4-5-10(18)16-15-8/h4-5,17H,1-3,6-7H2,(H,16,18)",C12H14N3O3F,267,0.93,4.24,1.84,24.3,-120
OCc1nc(oc1c1n[nH]c(=O)cc1)CC/C(=C/C)/CC,15/000000266,"InChI=1S/C15H19N3O3/c1-3-10(4-2)5-8-14-16-12(9-19)15(21-14)11-6-7-13(20)18-17-11/h3,6-7,19H,4-5,8-9H2,1-2H3,(H,18,20)/b10-3+",C15H19N3O3,289,0.77,4.24,3.73,24.4,-200
OCc1ccc2c(c1)C=C/C/2=C\C1=NN(C(=O)C1)CCCCO,17/000000011,"InChI=1S/C18H20N2O3/c21-8-2-1-7-20-18(23)11-16(19-20)10-15-5-4-14-9-13(12-22)3-6-17(14)15/h3-6,9-10,21-22H,1-2,7-8,11-12H2/b15-10+",C18H20N2O3,312,1.17,4.24,5.99,21.4,-40
O[C@H](c1c(F)ccc2c1cc[nH]2)N,21/000000004,"InChI=1S/C9H9FN2O/c10-6-1-2-7-5(3-4-12-7)8(6)9(11)13/h1-4,9,12-13H,11H2/t9-/m1/s1",C9H9N2OF,180,0.99,4.23,6.1,12.3,-190
Oc1c(I)cccc1c1nc(nc(n1)CCO)CO,23/000000005,"InChI=1S/C12H12IN3O3/c13-8-3-1-2-7(11(8)19)12-15-9(4-5-17)14-10(6-18)16-12/h1-3,17-19H,4-6H2",C12H12N3O3I,373,0.3,4.23,7.28,14.1,-160
O=C(NCC[NH3+])c1oc(cc1CCCNC1=NCCCO1)Br,6/000000025,"InChI=1S/C14H21BrN4O3/c15-11-9-10(12(22-11)13(20)17-7-4-16)3-1-5-18-14-19-6-2-8-21-14/h9H,1-8,16H2,(H,17,20)(H,18,19)/p+1",C14H22N4O3Br,374,0.78,4.23,4.15,5.24,-20
C1=C(C#C[C@](CCCCC)(CN)[NH3+])CCC1=O,27/000000001,"InChI=1S/C14H22N2O/c1-2-3-4-8-14(16,11-15)9-7-12-5-6-13(17)10-12/h10H,2-6,8,11,15-16H2,1H3/p+1/t14-/m1/s1",C14H23N2O,235,0.44,4.23,4.73,17.2,-170
OC(=O)c1cccnc1COC(=O)c1ccc(c(c1)N)OCN,16/000000004,"InChI=1S/C15H15N3O5/c16-8-23-13-4-3-9(6-11(13)17)15(21)22-7-12-10(14(19)20)2-1-5-18-12/h1-6H,7-8,16-17H2,(H,19,20)",C15H15N3O5,317,0.58,4.23,4.07,3.7,0
OC(=O)c1c(O)ccnc1COC(=O)c1cccc(c1CO)N,16/000000011,"InChI=1S/C15H14N2O6/c16-10-3-1-2-8(9(10)6-18)15(22)23-7-11-13(14(20)21)12(19)4-5-17-11/h1-5,18H,6-7,16H2,(H,17,19)(H,20,21)",C15H14N2O6,318,0.09,4.23,6.51,5.49,0
OC(=O)c1ncc(cn1)/C=C/c1ccc(c(c1)Cl)CN,12/000000060,"InChI=1S/C14H12ClN3O2/c15-12-5-9(3-4-11(12)6-16)1-2-10-7-17-13(14(19)20)18-8-10/h1-5,7-8H,6,16H2,(H,19,20)/b2-1+",C14H12N3O2Cl,289,1.39,4.22,5.5,3.7,0
OCc1nc(oc1c1n[nH]c(=O)c(c1)C)/C=C/CNC,15/000000142,"InChI=1S/C13H16N4O3/c1-8-6-9(16-17-13(8)19)12-10(7-18)15-11(20-12)4-3-5-14-2/h3-4,6,14,18H,5,7H2,1-2H3,(H,17,19)/b4-3+",C13H16N4O3,276,-0.21,4.22,1.33,24.6,-200
